file,method,startlineno,endlineno,issue_commit,issue_author,issue_date,issue_title,issue_faultID,changed_commits,practice_lineno,practice_kind,practice_info
sklearn\externals\joblib\format_stack.py,format_exc,332,379,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",355,reference,pyver,"str,list"
sklearn\externals\joblib\format_stack.py,_fixed_getframes,121,154,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",147,reference,lines,"list,int,?"
sklearn\externals\joblib\format_stack.py,_fixed_getframes,121,154,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",148,reference,lines,"list,int,?"
sklearn\externals\joblib\format_stack.py,_fixed_getframes,121,154,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",152,reference,lines,"list,int,?"
sklearn\externals\joblib\format_stack.py,format_exc,332,379,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",379,reference,head,"str,tuple"
sklearn\externals\joblib\func_inspect.py,get_func_name,90,156,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",155,reference,s,"str,list"
sklearn\externals\joblib\func_inspect.py,get_func_name,90,156,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",155,reference,s,"str,list"
sklearn\externals\joblib\func_inspect.py,format_signature,268,291,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",291,reference,signature,"str,tuple"
sklearn\externals\joblib\func_inspect.py,format_call,294,301,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",300,reference,signature,"str,tuple"
sklearn\externals\joblib\func_inspect.py,format_call,294,301,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",301,reference,msg,"str,tuple"
sklearn\externals\joblib\hashing.py,save,68,85,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",85,reference,obj,"NumpyHasher,_MyHash"
sklearn\externals\joblib\logger.py,__call__,133,157,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",145,reference,full_msg,"str,tuple,tuple"
sklearn\externals\joblib\logger.py,__call__,133,157,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",149,reference,full_msg,"str,tuple,tuple"
sklearn\externals\joblib\memory.py,_write_func_code,537,564,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",547,reference,func_code,"str,tuple"
sklearn\externals\joblib\memory.py,_write_func_code,537,564,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",556,reference,is_named_callable,"bool,int"
sklearn\externals\joblib\memory.py,_check_previous_func_code,566,652,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",618,reference,func_description,"str,tuple"
sklearn\externals\joblib\memory.py,call,667,684,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",683,reference,msg,"str,tuple"
sklearn\externals\joblib\memory.py,call,667,684,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",683,reference,msg,"str,tuple"
sklearn\externals\joblib\memory.py,_load_output,100,133,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",123,reference,t,"str,tuple"
sklearn\externals\joblib\memory.py,_load_output,100,133,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",123,reference,signature,"str,tuple"
sklearn\externals\joblib\memory.py,_load_output,100,133,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",126,reference,t,"str,tuple"
sklearn\externals\joblib\memory.py,_load_output,100,133,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",126,reference,signature,"str,tuple"
sklearn\externals\joblib\memory.py,_cached_call,402,459,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",449,reference,msg,"str,tuple"
sklearn\externals\joblib\memory.py,_cached_call,402,459,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",449,reference,msg,"str,tuple"
sklearn\externals\joblib\parallel.py,_effective_n_jobs,474,484,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",478,reference,mp,"module,None,int"
sklearn\externals\joblib\parallel.py,_effective_n_jobs,474,484,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",483,reference,mp,"module,None,int"
sklearn\externals\joblib\parallel.py,_initialize_pool,486,548,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",499,reference,mp,"module,None,int"
sklearn\externals\joblib\parallel.py,_print,664,675,,,,,,"bdb00d17b9b82601c2c6865c2df6de1f5ce357bb, 6a7eae5a97b6eba270abaaf17bc82ad56db4290e, 2f099334f956e91d8ac1ae8f5f9c852488de1da8, 53a119af2aa35ae4b3274d6f984923179debc657, cd2ee7e454f9bedceb04ba8613a4e52d1d9a76bf, 9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0, d2f3a8a3dac90bd99009eada33b11282407c2522, d8be1c34efbb005aed058afe5e1a308c63837712, c583e39242964596d6c50d1dcf167553beac267d, 4ffe0a8cb17889886ab5ec7aba6d3944314a12b9, 3fdd1e35af9e9dfd47050aa2e51610003e4b22fa, c6d92aa16035105246f6c4a51d119706fd337d69, 7b34256672697dbd2e43131471aa0fb636432893, 2e5f874f127d8837645a1b97f16fd58f3f909786, c12fa6b9cea73e02fd6be4c564fb8bd09ded2524, 71d524396c11274b1187871b15bebacf6af2781e",675,reference,msg,"str,tuple"
