file,method,params,startLineno,endLineno,affectedLineno,affectedOffsets,affectedVar,affectedTypes
sklearn\datasets\samples_generator.py,make_checkerboard,"shape, n_clusters, noise='0.0', minval='10', maxval='100', shuffle=True, random_state=None",1544,1643,1618,57110-57124,n_row_clusters,"int,tuple"
sklearn\datasets\samples_generator.py,make_checkerboard,"shape, n_clusters, noise='0.0', minval='10', maxval='100', shuffle=True, random_state=None",1544,1643,1620,57252-57266,n_col_clusters,"int,tuple"
sklearn\datasets\samples_generator.py,make_checkerboard,"shape, n_clusters, noise='0.0', minval='10', maxval='100', shuffle=True, random_state=None",1544,1643,1623,57352-57366,n_row_clusters,"int,tuple"
sklearn\datasets\samples_generator.py,make_checkerboard,"shape, n_clusters, noise='0.0', minval='10', maxval='100', shuffle=True, random_state=None",1544,1643,1624,57393-57407,n_col_clusters,"int,tuple"
sklearn\datasets\samples_generator.py,make_checkerboard,"shape, n_clusters, noise='0.0', minval='10', maxval='100', shuffle=True, random_state=None",1544,1643,1637,57888-57902,n_row_clusters,"int,tuple"
sklearn\datasets\samples_generator.py,make_checkerboard,"shape, n_clusters, noise='0.0', minval='10', maxval='100', shuffle=True, random_state=None",1544,1643,1638,57941-57955,n_col_clusters,"int,tuple"
sklearn\datasets\samples_generator.py,make_checkerboard,"shape, n_clusters, noise='0.0', minval='10', maxval='100', shuffle=True, random_state=None",1544,1643,1640,58037-58051,n_row_clusters,"int,tuple"
sklearn\datasets\samples_generator.py,make_checkerboard,"shape, n_clusters, noise='0.0', minval='10', maxval='100', shuffle=True, random_state=None",1544,1643,1641,58094-58108,n_col_clusters,"int,tuple"
sklearn\datasets\samples_generator.py,make_classification,"n_samples='100', n_features='20', n_informative='2', n_redundant='2', n_repeated='0', n_classes='2', n_clusters_per_class='2', weights=None, flip_y='0.01', class_sep='1.0', hypercube=True, shift='0.0', scale='1.0', shuffle=True, random_state=None",38,247,170,7127-7134,weights,"list,int"
sklearn\datasets\samples_generator.py,make_classification,"n_samples='100', n_features='20', n_informative='2', n_redundant='2', n_repeated='0', n_classes='2', n_clusters_per_class='2', weights=None, flip_y='0.01', class_sep='1.0', hypercube=True, shift='0.0', scale='1.0', shuffle=True, random_state=None",38,247,170,7103-7110,weights,"list,int"
sklearn\datasets\samples_generator.py,make_classification,"n_samples='100', n_features='20', n_informative='2', n_redundant='2', n_repeated='0', n_classes='2', n_clusters_per_class='2', weights=None, flip_y='0.01', class_sep='1.0', hypercube=True, shift='0.0', scale='1.0', shuffle=True, random_state=None",38,247,175,7313-7320,weights,"None,list,int"
sklearn\datasets\samples_generator.py,make_classification,"n_samples='100', n_features='20', n_informative='2', n_redundant='2', n_repeated='0', n_classes='2', n_clusters_per_class='2', weights=None, flip_y='0.01', class_sep='1.0', hypercube=True, shift='0.0', scale='1.0', shuffle=True, random_state=None",38,247,200,8341-8345,stop,"list,int"
sklearn\datasets\samples_generator.py,make_classification,"n_samples='100', n_features='20', n_informative='2', n_redundant='2', n_repeated='0', n_classes='2', n_clusters_per_class='2', weights=None, flip_y='0.01', class_sep='1.0', hypercube=True, shift='0.0', scale='1.0', shuffle=True, random_state=None",38,247,201,8403-8407,stop,"list,int"
sklearn\decomposition\nmf.py,_nls_subproblem,"V, W, H, tol, max_iter, alpha='0.0', l1_ratio='0.0', sigma='0.01', beta='0.1'",231,343,319,10543-10545,Hn,"bool,int,float"
sklearn\decomposition\nmf.py,_nls_subproblem,"V, W, H, tol, max_iter, alpha='0.0', l1_ratio='0.0', sigma='0.01', beta='0.1'",231,343,320,10573-10575,Hn,"bool,int,float"
sklearn\decomposition\nmf.py,_nls_subproblem,"V, W, H, tol, max_iter, alpha='0.0', l1_ratio='0.0', sigma='0.01', beta='0.1'",231,343,321,10622-10623,d,"bool,int,float"
sklearn\decomposition\nmf.py,_nls_subproblem,"V, W, H, tol, max_iter, alpha='0.0', l1_ratio='0.0', sigma='0.01', beta='0.1'",231,343,322,10671-10672,d,"bool,int,float"
sklearn\decomposition\nmf.py,_nls_subproblem,"V, W, H, tol, max_iter, alpha='0.0', l1_ratio='0.0', sigma='0.01', beta='0.1'",231,343,322,10683-10684,d,"bool,int,float"
sklearn\decomposition\nmf.py,_nls_subproblem,"V, W, H, tol, max_iter, alpha='0.0', l1_ratio='0.0', sigma='0.01', beta='0.1'",231,343,329,10918-10920,Hn,"bool,int,float"
sklearn\decomposition\nmf.py,_nls_subproblem,"V, W, H, tol, max_iter, alpha='0.0', l1_ratio='0.0', sigma='0.01', beta='0.1'",231,343,333,11048-11050,Hn,"bool,int,float"
sklearn\decomposition\nmf.py,_nls_subproblem,"V, W, H, tol, max_iter, alpha='0.0', l1_ratio='0.0', sigma='0.01', beta='0.1'",231,343,338,11178-11180,Hn,"bool,int,float"
sklearn\decomposition\nmf.py,_nls_subproblem,"V, W, H, tol, max_iter, alpha='0.0', l1_ratio='0.0', sigma='0.01', beta='0.1'",231,343,343,11294-11295,H,"bool,int,float,?"
sklearn\decomposition\tests\test_fastica.py,test_fastica_simple,add_noise=False,54,133,63,1861-1863,s1,"bool,int"
sklearn\decomposition\tests\test_kernel_pca.py,test_kernel_pca,,16,52,30,1155-1161,kernel,"str,function"
sklearn\decomposition\tests\test_kernel_pca.py,test_kernel_pca,,16,52,33,1239-1245,kernel,"str,function"
sklearn\decomposition\tests\test_online_lda.py,_build_sparse_mtx,,22,30,28,1084-1090,blocks,"list,int"
sklearn\ensemble\gradient_boosting.py,_check_params,self,802,873,826,30917-30922,loss_,"QuantileLossFunction,LeastSquaresError,LeastAbsoluteError,BinomialDeviance,HuberLossFunction,ExponentialLoss,MultinomialDeviance"
sklearn\ensemble\gradient_boosting.py,_init_state,self,875,891,879,33373-33378,loss_,"QuantileLossFunction,LeastSquaresError,LeastAbsoluteError,BinomialDeviance,HuberLossFunction,ExponentialLoss,MultinomialDeviance"
sklearn\ensemble\gradient_boosting.py,_init_state,self,875,891,885,33621-33626,loss_,"QuantileLossFunction,LeastSquaresError,LeastAbsoluteError,BinomialDeviance,HuberLossFunction,ExponentialLoss,MultinomialDeviance"
sklearn\ensemble\gradient_boosting.py,_resize_state,self,904,920,912,34870-34875,loss_,"QuantileLossFunction,LeastSquaresError,LeastAbsoluteError,BinomialDeviance,HuberLossFunction,ExponentialLoss,MultinomialDeviance"
sklearn\ensemble\gradient_boosting.py,_fit_stages,"self, X, y, y_pred, sample_weight, random_state, begin_at_stage='0', monitor=None, X_idx_sorted=None",1036,1103,1049,40855-40860,loss_,"QuantileLossFunction,LeastSquaresError,LeastAbsoluteError,BinomialDeviance,HuberLossFunction,ExponentialLoss,MultinomialDeviance"
sklearn\ensemble\gradient_boosting.py,_fit_stages,"self, X, y, y_pred, sample_weight, random_state, begin_at_stage='0', monitor=None, X_idx_sorted=None",1036,1103,1074,41837-41842,loss_,"QuantileLossFunction,LeastSquaresError,LeastAbsoluteError,BinomialDeviance,HuberLossFunction,ExponentialLoss,MultinomialDeviance"
sklearn\ensemble\gradient_boosting.py,_fit_stage,"self, i, X, y, y_pred, sample_weight, sample_mask, random_state, X_idx_sorted, X_csc=None, X_csr=None",748,800,753,27810-27815,loss_,"QuantileLossFunction,LeastSquaresError,LeastAbsoluteError,BinomialDeviance,HuberLossFunction,ExponentialLoss,MultinomialDeviance"
sklearn\ensemble\gradient_boosting.py,_fit_stage,"self, i, X, y, y_pred, sample_weight, sample_mask, random_state, X_idx_sorted, X_csc=None, X_csr=None",748,800,756,27866-27870,loss,"QuantileLossFunction,LeastSquaresError,LeastAbsoluteError,BinomialDeviance,HuberLossFunction,ExponentialLoss,MultinomialDeviance"
sklearn\ensemble\gradient_boosting.py,_fit_stage,"self, i, X, y, y_pred, sample_weight, sample_mask, random_state, X_idx_sorted, X_csc=None, X_csr=None",748,800,757,27891-27895,loss,"QuantileLossFunction,LeastSquaresError,LeastAbsoluteError,BinomialDeviance,HuberLossFunction,ExponentialLoss,MultinomialDeviance"
sklearn\ensemble\gradient_boosting.py,_fit_stage,"self, i, X, y, y_pred, sample_weight, sample_mask, random_state, X_idx_sorted, X_csc=None, X_csr=None",748,800,760,28003-28007,loss,"QuantileLossFunction,LeastSquaresError,LeastAbsoluteError,BinomialDeviance,HuberLossFunction,ExponentialLoss,MultinomialDeviance"
sklearn\ensemble\gradient_boosting.py,_fit_stage,"self, i, X, y, y_pred, sample_weight, sample_mask, random_state, X_idx_sorted, X_csc=None, X_csr=None",748,800,781,28944-28952,residual,"bool,float"
sklearn\ensemble\gradient_boosting.py,_fit_stage,"self, i, X, y, y_pred, sample_weight, sample_mask, random_state, X_idx_sorted, X_csc=None, X_csr=None",748,800,784,29103-29111,residual,"bool,float"
sklearn\ensemble\gradient_boosting.py,_fit_stage,"self, i, X, y, y_pred, sample_weight, sample_mask, random_state, X_idx_sorted, X_csc=None, X_csr=None",748,800,789,29302-29306,loss,"QuantileLossFunction,LeastSquaresError,LeastAbsoluteError,BinomialDeviance,HuberLossFunction,ExponentialLoss,MultinomialDeviance"
sklearn\ensemble\gradient_boosting.py,_fit_stage,"self, i, X, y, y_pred, sample_weight, sample_mask, random_state, X_idx_sorted, X_csc=None, X_csr=None",748,800,789,29353-29361,residual,"bool,float"
sklearn\ensemble\gradient_boosting.py,_fit_stage,"self, i, X, y, y_pred, sample_weight, sample_mask, random_state, X_idx_sorted, X_csc=None, X_csr=None",748,800,793,29552-29556,loss,"QuantileLossFunction,LeastSquaresError,LeastAbsoluteError,BinomialDeviance,HuberLossFunction,ExponentialLoss,MultinomialDeviance"
sklearn\ensemble\gradient_boosting.py,_fit_stage,"self, i, X, y, y_pred, sample_weight, sample_mask, random_state, X_idx_sorted, X_csc=None, X_csr=None",748,800,793,29599-29607,residual,"bool,float"
sklearn\ensemble\gradient_boosting.py,_fit_stages,"self, X, y, y_pred, sample_weight, random_state, begin_at_stage='0', monitor=None, X_idx_sorted=None",1036,1103,1085,42336-42341,loss_,"QuantileLossFunction,LeastSquaresError,LeastAbsoluteError,BinomialDeviance,HuberLossFunction,ExponentialLoss,MultinomialDeviance"
sklearn\ensemble\gradient_boosting.py,_fit_stages,"self, X, y, y_pred, sample_weight, random_state, begin_at_stage='0', monitor=None, X_idx_sorted=None",1036,1103,1089,42582-42587,loss_,"QuantileLossFunction,LeastSquaresError,LeastAbsoluteError,BinomialDeviance,HuberLossFunction,ExponentialLoss,MultinomialDeviance"
sklearn\ensemble\gradient_boosting.py,_fit_stages,"self, X, y, y_pred, sample_weight, random_state, begin_at_stage='0', monitor=None, X_idx_sorted=None",1036,1103,1094,42862-42867,loss_,"QuantileLossFunction,LeastSquaresError,LeastAbsoluteError,BinomialDeviance,HuberLossFunction,ExponentialLoss,MultinomialDeviance"
sklearn\ensemble\gradient_boosting.py,predict_proba,"self, X",1535,1561,1556,61004-61009,loss_,"QuantileLossFunction,LeastSquaresError,LeastAbsoluteError,BinomialDeviance,HuberLossFunction,ExponentialLoss,MultinomialDeviance"
sklearn\ensemble\partial_dependence.py,plot_partial_dependence,"gbrt, X, features, feature_names=None, label=None, n_cols='3', grid_resolution='100', percentiles=('0.05', '0.95'), n_jobs='1', verbose='0', ax=None, line_kw=None, contour_kw=None, **fig_kw",167,393,286,11255-11258,fxs,"int,tuple"
sklearn\ensemble\partial_dependence.py,plot_partial_dependence,"gbrt, X, features, feature_names=None, label=None, n_cols='3', grid_resolution='100', percentiles=('0.05', '0.95'), n_jobs='1', verbose='0', ax=None, line_kw=None, contour_kw=None, **fig_kw",167,393,287,11321-11324,fxs,"int,tuple"
sklearn\ensemble\partial_dependence.py,plot_partial_dependence,"gbrt, X, features, feature_names=None, label=None, n_cols='3', grid_resolution='100', percentiles=('0.05', '0.95'), n_jobs='1', verbose='0', ax=None, line_kw=None, contour_kw=None, **fig_kw",167,393,289,11400-11403,fxs,"tuple,int,tuple"
sklearn\ensemble\weight_boosting.py,fit,"self, X, y, sample_weight=None",73,163,110,3768-3781,accept_sparse,"str,list"
sklearn\ensemble\tests\test_bagging.py,test_oob_score_classification,,304,331,313,12826-12840,base_estimator,"SVC,DecisionTreeClassifier"
sklearn\ensemble\tests\test_bagging.py,test_oob_score_classification,,304,331,325,13304-13318,base_estimator,"SVC,DecisionTreeClassifier"
sklearn\ensemble\tests\test_bagging.py,test_classification,,55,75,73,2778-2792,base_estimator,"DummyClassifier,KNeighborsClassifier,None,SVC,Perceptron,DecisionTreeClassifier"
sklearn\ensemble\tests\test_gradient_boosting.py,test_verbose_output,,654,676,672,25467-25478,true_header,"str,tuple"
sklearn\ensemble\tests\test_gradient_boosting.py,test_more_verbose_output,,679,701,697,26287-26298,true_header,"str,tuple"
sklearn\externals\odict.py,update,"*args, **kwds",149,178,168,6138-6143,other,"OrderedDict,tuple"
sklearn\externals\odict.py,update,"*args, **kwds",149,178,169,6176-6181,other,"OrderedDict,tuple"
sklearn\externals\odict.py,update,"*args, **kwds",149,178,170,6212-6217,other,"OrderedDict,tuple"
sklearn\externals\odict.py,update,"*args, **kwds",149,178,171,6245-6250,other,"OrderedDict,tuple"
sklearn\externals\odict.py,update,"*args, **kwds",149,178,172,6285-6290,other,"OrderedDict,tuple"
sklearn\externals\odict.py,update,"*args, **kwds",149,178,173,6328-6333,other,"OrderedDict,tuple"
sklearn\externals\odict.py,update,"*args, **kwds",149,178,175,6385-6390,other,"OrderedDict,tuple"
sklearn\externals\joblib\format_stack.py,format_outer_frames,"context='5', stack_start=None, stack_end=None, ignore_ipython=True",383,420,414,15664-15669,lines,"list,int"
sklearn\externals\joblib\format_stack.py,_fixed_getframes,"etb, context='1', tb_offset='0'",121,154,148,4926-4931,lines,"list,int"
sklearn\externals\joblib\format_stack.py,format_outer_frames,"context='5', stack_start=None, stack_end=None, ignore_ipython=True",383,420,413,15633-15638,lines,"list,int,?"
sklearn\externals\joblib\format_stack.py,format_outer_frames,"context='5', stack_start=None, stack_end=None, ignore_ipython=True",383,420,414,15697-15702,lines,"list,int,?"
sklearn\externals\joblib\format_stack.py,format_outer_frames,"context='5', stack_start=None, stack_end=None, ignore_ipython=True",383,420,418,15842-15847,lines,"list,int,?"
sklearn\externals\joblib\format_stack.py,format_records,records,186,328,286,10692-10694,_m,"str,tuple"
sklearn\externals\joblib\format_stack.py,format_records,records,186,328,316,11874-11880,INDENT,"str,int"
sklearn\externals\joblib\format_stack.py,format_records,records,186,328,316,11892-11898,INDENT,"str,int"
sklearn\externals\joblib\format_stack.py,format_records,records,186,328,320,12004-12008,call,"str,tuple"
sklearn\externals\joblib\format_stack.py,format_records,records,186,328,323,12066-12071,level,"str,tuple"
sklearn\externals\joblib\format_stack.py,format_records,records,186,328,325,12125-12130,level,"str,tuple"
sklearn\externals\joblib\format_stack.py,format_records,records,186,328,326,12202-12207,lvals,"str,tuple"
sklearn\externals\joblib\format_stack.py,_format_traceback_lines,"lnum, index, lines, lvals=None",157,183,174,5697-5703,marker,"str,int"
sklearn\externals\joblib\format_stack.py,_format_traceback_lines,"lnum, index, lines, lvals=None",157,183,177,5801-5804,num,"str,int,tuple"
sklearn\externals\joblib\format_stack.py,_format_traceback_lines,"lnum, index, lines, lvals=None",157,183,179,5834-5838,line,"str,tuple"
sklearn\externals\joblib\format_stack.py,_format_traceback_lines,"lnum, index, lines, lvals=None",157,183,180,5852-5857,lvals,"str,tuple"
sklearn\externals\joblib\format_stack.py,_format_traceback_lines,"lnum, index, lines, lvals=None",157,183,181,5897-5902,lvals,"str,tuple"
sklearn\externals\joblib\format_stack.py,format_exc,"etype, evalue, etb, context='5', tb_offset='0'",332,379,354,13151-13156,pyver,"str,list"
sklearn\externals\joblib\format_stack.py,format_exc,"etype, evalue, etb, context='5', tb_offset='0'",332,379,355,13188-13193,pyver,"str,list"
sklearn\externals\joblib\format_stack.py,_fixed_getframes,"etb, context='1', tb_offset='0'",121,154,147,4895-4900,lines,"list,int,?"
sklearn\externals\joblib\format_stack.py,_fixed_getframes,"etb, context='1', tb_offset='0'",121,154,148,4959-4964,lines,"list,int,?"
sklearn\externals\joblib\format_stack.py,_fixed_getframes,"etb, context='1', tb_offset='0'",121,154,152,5098-5103,lines,"list,int,?"
sklearn\externals\joblib\format_stack.py,format_exc,"etype, evalue, etb, context='5', tb_offset='0'",332,379,379,14051-14055,head,"str,tuple"
sklearn\externals\joblib\func_inspect.py,get_func_name,"func, resolv_alias=True, win_characters=True",90,156,155,5834-5835,s,"str,list"
sklearn\externals\joblib\func_inspect.py,get_func_name,"func, resolv_alias=True, win_characters=True",90,156,155,5827-5828,s,"str,list"
sklearn\externals\joblib\func_inspect.py,format_signature,"func, *args, **kwargs",268,291,291,11180-11189,signature,"str,tuple"
sklearn\externals\joblib\func_inspect.py,format_call,"func, args, kwargs, object_name='Memory'",294,301,300,11551-11560,signature,"str,tuple"
sklearn\externals\joblib\func_inspect.py,format_call,"func, args, kwargs, object_name='Memory'",294,301,301,11574-11577,msg,"str,tuple"
sklearn\externals\joblib\hashing.py,save,"self, obj",68,85,85,2644-2647,obj,"NumpyHasher,_MyHash"
sklearn\externals\joblib\logger.py,__call__,"self, msg='', total=False",133,157,145,4753-4761,full_msg,"str,tuple,tuple"
sklearn\externals\joblib\logger.py,__call__,"self, msg='', total=False",133,157,149,4915-4923,full_msg,"str,tuple,tuple"
sklearn\externals\joblib\memory.py,_write_func_code,"self, filename, func_code, first_line",537,564,547,20348-20357,func_code,"str,tuple"
sklearn\externals\joblib\memory.py,_write_func_code,"self, filename, func_code, first_line",537,564,556,20798-20815,is_named_callable,"bool,int"
sklearn\externals\joblib\memory.py,_check_previous_func_code,"self, stacklevel='2'",566,652,618,23696-23712,func_description,"str,tuple"
sklearn\externals\joblib\memory.py,call,"self, *args, **kwargs",667,684,683,26871-26874,msg,"str,tuple"
sklearn\externals\joblib\memory.py,call,"self, *args, **kwargs",667,684,683,26886-26889,msg,"str,tuple"
sklearn\externals\joblib\memory.py,_load_output,"output_dir, func_name, timestamp=None, metadata=None, mmap_mode=None, verbose='0'",100,133,123,3638-3639,t,"str,tuple"
sklearn\externals\joblib\memory.py,_load_output,"output_dir, func_name, timestamp=None, metadata=None, mmap_mode=None, verbose='0'",100,133,123,3645-3654,signature,"str,tuple"
sklearn\externals\joblib\memory.py,_load_output,"output_dir, func_name, timestamp=None, metadata=None, mmap_mode=None, verbose='0'",100,133,126,3750-3751,t,"str,tuple"
sklearn\externals\joblib\memory.py,_load_output,"output_dir, func_name, timestamp=None, metadata=None, mmap_mode=None, verbose='0'",100,133,126,3757-3766,signature,"str,tuple"
sklearn\externals\joblib\memory.py,_cached_call,"self, args, kwargs",402,459,449,15931-15934,msg,"str,tuple"
sklearn\externals\joblib\memory.py,_cached_call,"self, args, kwargs",402,459,449,15946-15949,msg,"str,tuple"
sklearn\externals\joblib\parallel.py,_effective_n_jobs,self,474,484,478,20464-20466,mp,"module,None,int"
sklearn\externals\joblib\parallel.py,_effective_n_jobs,self,474,484,483,20672-20674,mp,"module,None,int"
sklearn\externals\joblib\parallel.py,_initialize_pool,self,486,548,499,21318-21320,mp,"module,None,int"
sklearn\externals\joblib\parallel.py,_print,"self, msg, msg_args",664,675,675,29701-29704,msg,"str,tuple"
sklearn\externals\joblib\parallel.py,retrieve,self,717,761,748,33164-33170,report,"str,tuple"
sklearn\externals\joblib\parallel.py,cpu_count,,81,86,84,2699-2701,mp,"module,None,int"
sklearn\externals\joblib\parallel.py,cpu_count,,81,86,86,2741-2743,mp,"module,None,int"
sklearn\externals\joblib\pool.py,__init__,"self, processes=None, temp_folder=None, max_nbytes='1000000.0', mmap_mode='r', forward_reducers=None, backward_reducers=None, verbose='0', context_id=None, prewarm=False, **kwargs",512,580,532,21870-21886,pool_folder_name,"str,tuple"
sklearn\externals\joblib\pool.py,__init__,"self, processes=None, temp_folder=None, max_nbytes='1000000.0', mmap_mode='r', forward_reducers=None, backward_reducers=None, verbose='0', context_id=None, prewarm=False, **kwargs",512,580,544,22505-22521,pool_folder_name,"str,tuple"
sklearn\externals\joblib\pool.py,_setup_queues,self,421,428,422,16496-16498,mp,"module,None,int"
sklearn\externals\joblib\pool.py,__call__,"self, a",202,259,228,8515-8523,basename,"str,tuple"
sklearn\feature_extraction\dict_vectorizer.py,_transform,"self, X, fitting",132,206,166,5825-5826,f,"str,tuple,?"
sklearn\feature_extraction\dict_vectorizer.py,_transform,"self, X, fitting",132,206,167,5879-5880,f,"str,tuple,?"
sklearn\feature_extraction\dict_vectorizer.py,_transform,"self, X, fitting",132,206,171,6030-6031,f,"str,tuple,?"
sklearn\feature_extraction\dict_vectorizer.py,_transform,"self, X, fitting",132,206,172,6064-6065,f,"str,tuple,?"
sklearn\feature_extraction\dict_vectorizer.py,_transform,"self, X, fitting",132,206,173,6126-6127,f,"str,tuple,?"
sklearn\feature_extraction\dict_vectorizer.py,fit,"self, X, y=None",98,130,119,3996-3997,f,"str,tuple,?"
sklearn\feature_extraction\dict_vectorizer.py,fit,"self, X, y=None",98,130,120,4054-4055,f,"str,tuple,?"
sklearn\feature_extraction\dict_vectorizer.py,fit,"self, X, y=None",98,130,121,4084-4085,f,"str,tuple,?"
sklearn\feature_extraction\dict_vectorizer.py,transform,"self, X, y=None",269,306,302,10607-10608,f,"str,tuple,?"
sklearn\feature_extraction\image.py,extract_patches,"arr, patch_shape='8', extraction_step='1'",242,297,287,10001-10016,extraction_step,"tuple,int"
sklearn\feature_extraction\image.py,extract_patches,"arr, patch_shape='8', extraction_step='1'",242,297,290,10124-10135,patch_shape,"tuple,int"
sklearn\feature_extraction\image.py,extract_patches,"arr, patch_shape='8', extraction_step='1'",242,297,291,10178-10193,extraction_step,"tuple,int"
sklearn\feature_extraction\image.py,extract_patches,"arr, patch_shape='8', extraction_step='1'",242,297,293,10254-10265,patch_shape,"tuple,int"
sklearn\feature_extraction\text.py,transform,"self, X, y=None",461,485,480,18393-18401,analyzer,"str,function,function,function"
sklearn\feature_extraction\text.py,_count_vocab,"self, raw_documents, fixed_vocab",736,774,751,29750-29757,analyze,"str,function,function,function"
sklearn\feature_extraction\tests\test_text.py,test_countvectorizer_custom_vocabulary,,230,244,237,8856-8857,v,"list,dict"
sklearn\feature_extraction\tests\test_text.py,test_countvectorizer_custom_vocabulary,,230,244,239,8916-8917,v,"list,dict"
sklearn\feature_extraction\tests\test_text.py,test_count_vectorizer_pipeline_grid_selection,,703,736,712,26327-26333,target,"list,int"
sklearn\feature_extraction\tests\test_text.py,test_vectorizer_pipeline_cross_validation,,778,789,788,29300-29306,target,"list,int"
sklearn\feature_extraction\tests\test_text.py,test_vectorizer_pipeline_grid_selection,,739,775,748,27745-27751,target,"list,int"
sklearn\feature_selection\from_model.py,_calculate_threshold,"estimator, importances, threshold",37,78,50,1663-1672,threshold,"str,float,?"
sklearn\feature_selection\from_model.py,_calculate_threshold,"estimator, importances, threshold",37,78,51,1712-1721,threshold,"str,float,?"
sklearn\feature_selection\from_model.py,_calculate_threshold,"estimator, importances, threshold",37,78,52,1755-1764,threshold,"str,float,?"
sklearn\feature_selection\from_model.py,_calculate_threshold,"estimator, importances, threshold",37,78,53,1803-1808,scale,"str,list"
sklearn\feature_selection\from_model.py,_calculate_threshold,"estimator, importances, threshold",37,78,54,1843-1852,reference,"str,list"
sklearn\feature_selection\from_model.py,_calculate_threshold,"estimator, importances, threshold",37,78,65,2192-2201,threshold,"str,float,?"
sklearn\feature_selection\from_model.py,_calculate_threshold,"estimator, importances, threshold",37,78,68,2279-2288,threshold,"str,float,?"
sklearn\feature_selection\from_model.py,_calculate_threshold,"estimator, importances, threshold",37,78,76,2536-2545,threshold,"str,float,?"
sklearn\feature_selection\from_model.py,_calculate_threshold,"estimator, importances, threshold",37,78,78,2561-2570,threshold,"str,float,?"
sklearn\feature_selection\from_model.py,_get_support_mask,self,191,204,204,8023-8033,threshold_,"str,float"
sklearn\feature_selection\from_model.py,transform,"self, X, threshold=None",90,143,133,4993-5002,threshold,"str,float"
sklearn\feature_selection\univariate_selection.py,f_oneway,*args,42,118,103,3481-3485,ssbn,"list,float"
sklearn\feature_selection\univariate_selection.py,f_oneway,*args,42,118,104,3542-3546,ssbn,"list,int,float"
sklearn\feature_selection\univariate_selection.py,f_oneway,*args,42,118,105,3612-3616,ssbn,"list,int,float"
sklearn\feature_selection\univariate_selection.py,f_oneway,*args,42,118,108,3688-3692,ssbn,"list,int,float"
sklearn\feature_selection\univariate_selection.py,f_oneway,*args,42,118,109,3718-3722,sswn,"list,int,float"
sklearn\feature_selection\univariate_selection.py,f_oneway,*args,42,118,110,3775-3778,msw,"list,int,float"
sklearn\feature_selection\univariate_selection.py,f_oneway,*args,42,118,111,3809-3812,msb,"list,int,float"
sklearn\feature_selection\univariate_selection.py,f_oneway,*args,42,118,111,3825-3828,msb,"list,int,float"
sklearn\feature_selection\univariate_selection.py,f_oneway,*args,42,118,114,3988-3991,msb,"list,int,float"
sklearn\feature_selection\univariate_selection.py,f_oneway,*args,42,118,114,3994-3997,msw,"list,int,float"
sklearn\feature_selection\univariate_selection.py,f_oneway,*args,42,118,116,4065-4066,f,"list,int,float"
sklearn\feature_selection\tests\test_base.py,test_get_support,,111,115,114,3687-3694,support,"list,int"
sklearn\gaussian_process\gaussian_process.py,_arg_max_reduced_likelihood_function,self,666,819,762,29922-29938,best_optimal_par,"list,dict"
sklearn\gaussian_process\gaussian_process.py,_arg_max_reduced_likelihood_function,self,666,819,763,29968-29986,best_optimal_theta,"list,float"
sklearn\gaussian_process\gaussian_process.py,_arg_max_reduced_likelihood_function,self,666,819,819,32393-32406,optimal_theta,"list,float,?"
sklearn\gaussian_process\gaussian_process.py,fit,"self, X, y",250,383,357,13902-13908,theta_,"list,float"
sklearn\gaussian_process\gaussian_process.py,fit,"self, X, y",250,383,363,14197-14200,par,"list,dict"
sklearn\gaussian_process\gaussian_process.py,fit,"self, X, y",250,383,364,14231-14234,par,"list,dict"
sklearn\gaussian_process\gaussian_process.py,fit,"self, X, y",250,383,365,14267-14270,par,"list,dict"
sklearn\gaussian_process\gaussian_process.py,fit,"self, X, y",250,383,366,14299-14302,par,"list,dict"
sklearn\gaussian_process\gaussian_process.py,fit,"self, X, y",250,383,367,14327-14330,par,"list,dict"
sklearn\gaussian_process\gaussian_process.py,fit,"self, X, y",250,383,368,14355-14358,par,"list,dict"
sklearn\gaussian_process\gaussian_process.py,_arg_max_reduced_likelihood_function,self,666,819,797,31464-31477,optimal_theta,"list,float,?"
sklearn\gaussian_process\gaussian_process.py,_arg_max_reduced_likelihood_function,self,666,819,799,31605-31618,optimal_theta,"list,float,?"
sklearn\gaussian_process\gpc.py,__init__,"self, kernel=None, optimizer='fmin_l_bfgs_b', n_restarts_optimizer='0', max_iter_predict='100', warm_start=False, copy_X_train=True, random_state=None, multi_class='one_vs_rest', n_jobs='1'",550,562,554,24970-24976,kernel,"RBF,float"
sklearn\gaussian_process\tests\test_gaussian_process.py,test_2d,"regr=regression.constant, corr=correlation.squared_exponential, random_start='10', beta0=None",41,71,61,2321-2327,thetaL,"list,int"
sklearn\gaussian_process\tests\test_gaussian_process.py,test_2d,"regr=regression.constant, corr=correlation.squared_exponential, random_start='10', beta0=None",41,71,62,2362-2368,thetaU,"list,int"
sklearn\gaussian_process\tests\test_gaussian_process.py,test_2d,"regr=regression.constant, corr=correlation.squared_exponential, random_start='10', beta0=None",41,71,70,2652-2658,thetaL,"list,int"
sklearn\gaussian_process\tests\test_gaussian_process.py,test_2d,"regr=regression.constant, corr=correlation.squared_exponential, random_start='10', beta0=None",41,71,71,2739-2745,thetaU,"list,int"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_gradient,,51,71,54,2248-2254,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
