ID,Title,Created At,Closed At,Issues,Errors,Messages,Body
51,error message from tests ,2016-09-07T08:29:48Z,2016-09-07T13:31:22Z,,RuntimeError,RuntimeError: Event loop is closed,"Running hbmqtt tests there are a lot of error messages, for example:

pytest -s test_client.py::MQTTClientTest::test_ping
============================================================================================ test session starts ============================================================================================
platform linux -- Python 3.4.3, pytest-3.0.2, py-1.4.31, pluggy-0 

========================================================================================= 1 passed in 0.11 seconds ==========================================================================================
[2016-09-07 10:14:43,964] asyncio {base_events.py:1008} ERROR - Task was destroyed but it is pending!
task: <Task pending coro=<stream_connected() running at /home/adona/dev/hbmqtt/hbmqtt/broker.py:336> wait_for=<Future pending cb=[Task._wakeup()]>>
[2016-09-07 10:14:43,964] asyncio {base_events.py:1008} ERROR - Task was destroyed but it is pending!
task: <Task pending coro=<wait_disconnect() running at /home/adona/dev/hbmqtt/hbmqtt/mqtt/protocol/broker_handler.py:44> wait_for=<Future pending cb=[Task._wakeup()]> cb=[_wait.<locals>._on_completion() at /usr/lib/python3.4/asyncio/tasks.py:399]>
[2016-09-07 10:14:43,964] asyncio {base_events.py:1008} ERROR - Task was destroyed but it is pending!
task: <Task pending coro=<get_next_pending_subscription() running at /home/adona/dev/hbmqtt/hbmqtt/mqtt/protocol/broker_handler.py:89> wait_for=<Future pending cb=[Task._wakeup()]> cb=[_wait.<locals>._on_completion() at /usr/lib/python3.4/asyncio/tasks.py:399]>
[2016-09-07 10:14:43,964] asyncio {base_events.py:1008} ERROR - Task was destroyed but it is pending!
task: <Task pending coro=<get_next_pending_unsubscription() running at /home/adona/dev/hbmqtt/hbmqtt/mqtt/protocol/broker_handler.py:94> wait_for=<Future pending cb=[Task._wakeup()]> cb=[_wait.<locals>._on_completion() at /usr/lib/python3.4/asyncio/tasks.py:399]>
[2016-09-07 10:14:43,964] asyncio {base_events.py:1008} ERROR - Task was destroyed but it is pending!
task: <Task pending coro=<mqtt_deliver_next_message() running at /home/adona/dev/hbmqtt/hbmqtt/mqtt/protocol/handler.py:462> wait_for=<Future pending cb=[Task._wakeup()]> cb=[_wait.<locals>._on_completion() at /usr/lib/python3.4/asyncio/tasks.py:399]>
Exception ignored in: [2016-09-07 10:14:43,965] asyncio {base_events.py:1008} ERROR - Task was destroyed but it is pending!
task: <Task pending coro=<_reader_loop() running at /home/adona/dev/hbmqtt/hbmqtt/mqtt/protocol/handler.py:373> wait_for=<Future finished result=None>>
[2016-09-07 10:14:43,965] hbmqtt.mqtt.protocol.handler {handler.py:432} WARNING - BrokerProtocolHandler Unhandled exception in reader coro: GeneratorExit()
[2016-09-07 10:14:43,965] hbmqtt.mqtt.protocol.handler {broker_handler.py:55} DEBUG - Client disconnecting
[2016-09-07 10:14:43,965] hbmqtt.mqtt.protocol.handler {broker_handler.py:57} DEBUG - Setting waiter result to None
Exception ignored in: <generator object _reader_loop at 0x7fd424ec1288>
Traceback (most recent call last):
  File ""/home/adona/dev/hbmqtt/hbmqtt/mqtt/protocol/handler.py"", line 436, in _reader_loop
    yield from self.handle_connection_closed()
  File ""/home/adona/dev/hbmqtt/hbmqtt/mqtt/protocol/broker_handler.py"", line 62, in handle_connection_closed
    yield from self.handle_disconnect(None)
  File ""/usr/lib/python3.4/asyncio/coroutines.py"", line 141, in coro
    res = func(_args, *_kw)
  File ""/home/adona/dev/hbmqtt/hbmqtt/mqtt/protocol/broker_handler.py"", line 58, in handle_disconnect
    self._disconnect_waiter.set_result(disconnect)
  File ""/usr/lib/python3.4/asyncio/futures.py"", line 339, in set_result
    self._schedule_callbacks()
  File ""/usr/lib/python3.4/asyncio/futures.py"", line 243, in _schedule_callbacks
    self._loop.call_soon(callback, self)
  File ""/usr/lib/python3.4/asyncio/base_events.py"", line 427, in call_soon
    handle = self._call_soon(callback, args)
  File ""/usr/lib/python3.4/asyncio/base_events.py"", line 436, in _call_soon
    self._check_closed()
  File ""/usr/lib/python3.4/asyncio/base_events.py"", line 265, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

How to fix that?
greetings
Attilio
"
50,The documentation does not include imports.,2016-07-31T16:03:15Z,2016-07-31T16:30:40Z,,,,"It's very hard to follow the documentation because the examples don't show where the imports come from. To run an example, I have to look through the docs and see where each name is imported from. Please add imports to the doc examples.
"
49,non wheel packages,2016-07-31T01:55:09Z,2016-11-27T19:57:27Z,,,,"pypi only contains .whl packages making non-wheel installations impossible.  Please consider uploading source distributions as well. thanks
"
48,cleanup broker reference,2016-07-30T19:23:21Z,2016-07-30T19:37:33Z,,,,"two simple changes
- the example code is not working as the `broker_coro` is referenced as `test_coro`
- the config tries to bind several listeners on the same port which results in errors
"
47,"accept boolean as config argument for ""ssl""",2016-07-30T19:20:27Z,2016-07-30T19:37:21Z,,,,"the config flag ""ssl"" must be a string (on / off).  I like to suggest it should also accept a boolean.

The example uses a yaml config.  Since parsing ""on"" [0] in yaml returns a boolean using the example config results in an error.

[0] http://yaml.org/type/bool.html
"
46,Fix typo in docs,2016-07-16T14:46:43Z,2016-07-16T19:24:00Z,,,,
45,hbmqtt accepts malformed packets but treats them as NOOP,2016-07-15T12:11:31Z,,,,,"MQTT brokers and clients must close the network connection in case of protocol violation according to 

> Unless stated otherwise, if either the Server or Client encounters a protocol violation, it MUST close the Network Connection on which it received that Control Packet which caused the protocol violation [MQTT-4.8.0-1]

However, I have noticed that hbmqtt handles malformed packets or illegally sent packets in some cases by keeping the network connection open but ignoring all other subsequently received packets.  In other cases, illegally sent packets are ignored but normal operation is continued. 

Here are a few example with corresponding specification statements:
-  Subscriptions with QoS = 3 are acknowledged but treated as NOOP, i.e. a connection still persists afterwards, but messages published to the corresponding topic are not forwarded to subscribers with QoS 3. This violates: 

> The Server MUST treat a SUBSCRIBE packet as malformed and close the Network Connection if any of Reserved bits in the payload are non-zero, or QoS is not 0,1 or 2 [MQTT-3-8.3-4].
- The same holds for publishing with QoS = 3 which violates:

> A PUBLISH Packet MUST NOT have both QoS bits set to 1. If a Server or Client receives a PUBLISH Packet which has both QoS bits set to 1 it MUST close the Network Connection [MQTT-3.3.1-4].
- If a packet other than CONNECT is sent as first packet, hbmqtt enters a state where all packets are ignored, but the network connection is kept open. This violates:

> [MQTT-3.1.0-1] After a Network Connection is established by a Client to a Server, the first Packet
> sent from the Client to the Server MUST be a CONNECT Packet.

and [MQTT-4.8.0-1] cited above.
- If a CONNECT packet is sent while being connected, it is ignored and normal operation is continued which is a violation of: 

> A Client can only send the CONNECT Packet once over a Network Connection. The Server MUST
> process a second CONNECT Packet sent from a Client as a protocol violation and disconnect the Client [MQTT-3.1.0-2].
- Another error that is debatable is the following:
  hbmqtt treats PUBLISH packets with the DUP-flag set to true and QoS = 0 as NOOP as well, i.e. neither the published message is forwarded to subscribed clients, nor is the network connection closed. Strictly speaking, this violates

> The DUP flag MUST be set to 0 for all QoS 0 messages [MQTT-3.3.1-2]

and [MQTT-4.8.0-1] cited above.

Hence, the network connection should probably be closed. However, I have looked at four other implementations which all simply ignore the DUP-flag and forward the message. This is probably better suited to the needs of users although it somehow violates the specification. 
"
44,Single-level wildcards match more than one level,2016-06-13T06:31:59Z,,,,,"This issue is related to issue #41.
There is another problem, which existed before and which persists with the fix of issue #41. The single-level wildcards denoted by + should not match more than one level, but the replacement-regex allows matching strings as well as level-separators `/`, so I guess `replace('+', '[/\$\s\w\d]+')` should be changed to something like `replace('+', '[^/\$\s\w\d]+')`, i.e. it should only match characters unequal to a `/`. 
I should note that I did not evaluate this fix thoroughly either. I just checked with some string and did not test special cases like zero length topic names.

However, by doing so, issue #41 would still persist I think if wildcards are used. Since the regex would partially match, by subscribing to `a/+/b`, one would also receive messages published for `a/something/b/anotherthing`.
"
43,Server crash under heavy load,2016-06-10T13:41:51Z,,component: broker,,,"Hi Folks,

I am evaluating hbmqtt for the kind of video streaming scenario where I am publishing mjpeg (sequence of jpegs) with 30-60 FPS rate. For test purposes I have created the following publisher using paho client: https://github.com/veter-team/mechspeak/blob/master/src/publish2.py . It publishes all jpeg files found in the directory specified by the frames_dir variable at the beginning of the file. Subscribers are simple web-applications also written with paho js client. They receive jpegs and displays it on the canvas. Relevant sources are:
https://github.com/veter-team/mechspeak/blob/master/www/videoobserver.html
https://github.com/veter-team/mechspeak/blob/master/www/js/utility.js

I was running the following configurations:
1. hbmqtt and publish2.py running on raspberry pi 2 connected to the network over Ethernet. Three web-subscribers (browser windows) running on other machine in the same local network.
2. hbmqtt and publish2.py running in Ubuntu 16.04 LTE virtual machine (the VM itself is running on Windows). Three web-subscribers running on the same machine but outside of the VM (i.e. natively on Windows).

Publishing rate can be adjusted by editing the sleep interval here:
https://github.com/veter-team/mechspeak/blob/master/src/publish2.py#L38

Running the test on RPi with approx. 30 FPS or in the VM with approx. 60FPS will result in hbmqtt server crash after about 10 seconds of operation. Please see attached file for my configuration file and logs generated by hbmqtt.

[crash_info.txt](https://github.com/beerfactory/hbmqtt/files/309069/crash_info.txt)
"
42,Broker startup failed: an integer is required (got type str),2016-06-10T12:45:01Z,,,"TypeError, hbmqtt.broker.BrokerException","TypeError: an integer is required (got type str), hbmqtt.broker.BrokerException: Broker instance can't be started: an integer is required (got type str)","Python 3.5.1+ (default, Mar 30 2016, 22:46:26)
Ubuntu 16.04 LTS
hbmqtt Installed either with pip3 or from latest github sources.

Attempt to run hbmqtt causes the error below. It seams like casting port to int, i.e. int(port), in broker.py at lines 256 and 263 fixes this issue. However, I did not check if there are any other places where similar problem may occur.

[2016-06-10 14:35:13,583] :: ERROR - Broker startup failed: an integer is required (got type str)
Traceback (most recent call last):
  File ""/usr/local/lib/python3.5/dist-packages/hbmqtt/broker.py"", line 258, in start
    loop=self._loop)
  File ""/usr/lib/python3.5/asyncio/streams.py"", line 116, in start_server
    return (yield from loop.create_server(factory, host, port, **kwds))
  File ""/usr/lib/python3.5/asyncio/base_events.py"", line 949, in create_server
    sock.bind(sa)
TypeError: an integer is required (got type str)

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""/usr/local/bin/hbmqtt"", line 11, in <module>
    sys.exit(main())
  File ""/usr/local/lib/python3.5/dist-packages/scripts/broker_script.py"", line 72, in main
    loop.run_until_complete(broker.start())
  File ""/usr/lib/python3.5/asyncio/base_events.py"", line 361, in run_until_complete
    self.run_forever()
  File ""/usr/lib/python3.5/asyncio/base_events.py"", line 331, in run_forever
    self._run_once()
  File ""/usr/lib/python3.5/asyncio/base_events.py"", line 1298, in _run_once
    handle._run()
  File ""/usr/lib/python3.5/asyncio/events.py"", line 125, in _run
    self._callback(*self._args)
  File ""/usr/lib/python3.5/asyncio/tasks.py"", line 308, in _wakeup
    self._step()
  File ""/usr/lib/python3.5/asyncio/tasks.py"", line 240, in _step
    result = coro.send(None)
  File ""/usr/local/lib/python3.5/dist-packages/hbmqtt/broker.py"", line 280, in start
    raise BrokerException(""Broker instance can't be started: %s"" % e)
hbmqtt.broker.BrokerException: Broker instance can't be started: an integer is required (got type str)
"
41,Hierarchical topics not handled correctly,2016-05-31T13:40:47Z,2016-05-31T19:56:54Z,"bug, component: broker",,,"Hierarchical topics are not handled correctly. More concretely, if I subscribe to a topic at a high level in the hierarchy I will also receive messages published at a lower level. 

I tested the following simple example:
1. Connect with Client C1 and receive `ConnAck` 
2. Subscribe with C1 to topic ""my_topic"" and receive `SubAck` 
3. Publish message `""my_message""` with C1 and QoS 1 to `""my_topic/other_topic""` and receive `PubAck` and additionally a `Publish`-message for `""my_topic/other_topic""` with message  `""my_message""`

Thus, the subscription to `""my_topic""` works like a subscription to `""my_topic/#""`. I would interpret this as a violation of the MQTT-standard and I also checked with emqtt and mosquitto, which would not send a `Publish` in response to the last step.

A quick fix would be to change Line 623 from
`match_pattern = re.compile(a_filter.replace('#', '.*').replace('$', '\$').replace('+', '[/\$\s\w\d]+'))`
to
`match_pattern = re.compile(""^""+a_filter.replace('#', '.*').replace('$', '\$').replace('+', '[/\$\s\w\d]+')+""$"")`

However, I am neither a Python-expert nor did I test the fix thoroughly.
"
40,get_message timeout,2016-05-23T09:24:44Z,2016-05-31T19:40:19Z,"bug, component: client",asyncio.futures.InvalidStateError,asyncio.futures.InvalidStateError: Exception is not set.,"Should the use of the timeout parameter generate the following on a timeout?
Traceback (most recent call last):
 ...
    message = await self.C.deliver_message(timeout=3)
  File ""py3\lib\site-packages\hbmqtt\client.py"", line 337, in deliver_message
    if deliver_task.exception():
  File ""c:\python35\Lib\asyncio\futures.py"", line 288, in exception
    raise InvalidStateError('Exception is not set.')
asyncio.futures.InvalidStateError: Exception is not set.
"
39,Constant session doesn't exist warnings,2016-05-19T13:04:10Z,2016-05-19T19:17:58Z,,,,"For each transmission of my mqtt client I see this message (with different IDs) in my logs:
`hbmqtt.broker: Delete session : session paho/AD96ADC1E3EF4820F0 doesn't exist`
For the client I use `paho.mqtt.publish.single`. The transmission of data is working fine.

Can I simply ignore the message? Do I need to look into the code of broker? Do I need to change parameters on the client?
"
38,mqtt over websockets from browser,2016-05-16T17:03:42Z,2016-05-31T15:39:17Z,,,,"Hello,

I cannot connect a mqtt client (in the browser, using mqtt.js) from the browser to the hbmqtt broker. 

The broker prints:

> INFO :: websockets.protocol :: Failing the WebSocket connection: 1006 

The browser prints:

> WebSocket connection to 'ws://127.0.0.1:8888/' failed: Error during WebSocket handshake: Sent non-empty 'Sec-WebSocket-Protocol' header but no response was received

Is this broker incompatible with a browser mqtt over web sockets client?

Thanks in advance,

Vasco Santos
"
37,$SYS/broker duplicated in $SYS/broker topics,2016-05-06T12:58:00Z,2016-05-07T05:16:42Z,"bug, component: broker",,,"Ran:

`hbmqtt_sub --url mqtt://<broker_address>:<broker_port> -t '$SYS/#' -d`

Got back a lot of stuff like:

`[2016-05-06 05:47:36,762] :: DEBUG - hbmqtt_sub/<client_id> <-in-- PublishPacket(ts=2016-05-06 05:47:36.761783, fixed=MQTTFixedHeader(length=45, flags=0x0), variable=PublishVariableHeader(topic=$SYS/broker/$SYS/broker/load/bytes/sent, packet_id=None), payload=PublishPayload(data=""bytearray(b'1993')""))`

When I ran it all through a Regular Expression filter, I got:

[            [0] => topic=$SYS/broker/$SYS/broker/load/bytes/received,
            [1] => topic=$SYS/broker/$SYS/broker/load/bytes/sent,
            [2] => topic=$SYS/broker/$SYS/broker/messages/received,
            [3] => topic=$SYS/broker/$SYS/broker/messages/sent,
            [4] => topic=$SYS/broker/$SYS/broker/time,
            [5] => topic=$SYS/broker/$SYS/broker/uptime,
            [6] => topic=$SYS/broker/$SYS/broker/uptime/formated,
            [7] => topic=$SYS/broker/$SYS/broker/clients/connected,
            [8] => topic=$SYS/broker/$SYS/broker/clients/disconnected,
            [9] => topic=$SYS/broker/$SYS/broker/clients/maximum,
            [10] => topic=$SYS/broker/$SYS/broker/clients/total,
            [11] => topic=$SYS/broker/$SYS/broker/messages/inflight,
            [12] => topic=$SYS/broker/$SYS/broker/messages/inflight/in,
            [13] => topic=$SYS/broker/$SYS/broker/messages/inflight/out,
            [14] => topic=$SYS/broker/$SYS/broker/messages/inflight/stored,
            [15] => topic=$SYS/broker/$SYS/broker/messages/publish/received,
            [16] => topic=$SYS/broker/$SYS/broker/messages/publish/sent,
            [17] => topic=$SYS/broker/$SYS/broker/messages/retained/count,
            [18] => topic=$SYS/broker/$SYS/broker/messages/subscriptions/count,](url)

i.e. the **$SYS/broker** is being repeated in the Topic, to become **$SYS/broker/$SYS/broker**.

I'm assuming this isn't correct.  

I've upgraded to 0.7, but the client is reporting 0.6.3 when I connect.

Thanks!
    ...Andrew
"
36,configuration file issue: fails to find 'bind' on default,2016-04-26T19:42:57Z,2016-05-04T19:33:02Z,"bug, component: broker","KeyError, hbmqtt.broker.BrokerException","KeyError: 'bind', hbmqtt.broker.BrokerException: Broker instance can't be started: 'bind'","Using basically the default configuration file with IP addresses added, I get an error when I try to use it:

[hbmqtt.conf.txt](https://github.com/beerfactory/hbmqtt/files/237318/hbmqtt.conf.txt)

`[2016-04-26 12:33:33,739] :: ERROR - Broker startup failed: 'bind'
Traceback (most recent call last):
  File ""/home/acoile/hbmqtt/lib/python3.5/site-packages/hbmqtt/broker.py"", line 248, in *_start
    address, port = listener['bind'].split(':')
KeyError: 'bind'
*_
During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""bin/hbmqtt"", line 11, in <module>
    sys.exit(main())
  File ""/home/acoile/hbmqtt/lib/python3.5/site-packages/scripts/broker_script.py"", line 72, in main
    loop.run_until_complete(broker.start())
  File ""/Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/asyncio/base_events.py"", line 325, in run_until_complete
    self.run_forever()
  File ""/Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/asyncio/base_events.py"", line 295, in run_forever
    self._run_once()
  File ""/Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/asyncio/base_events.py"", line 1254, in _run_once
    handle._run()
  File ""/Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/asyncio/events.py"", line 125, in _run
    self._callback(*self._args)
  File ""/Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/asyncio/tasks.py"", line 239, in _step
    result = coro.send(None)
  File ""/home/acoile/hbmqtt/lib/python3.5/site-packages/hbmqtt/broker.py"", line 276, in start
    raise BrokerException(""Broker instance can't be started: %s"" % e)
hbmqtt.broker.BrokerException: Broker instance can't be started: 'bind'
[2016-04-26 12:33:33,751] :: ERROR - Task was destroyed but it is pending!
task: <Task pending coro=<coro() running at /Library/Frameworks/Python.framework/Versions/3.5/lib/python3.5/asyncio/coroutines.py:204>>`

It appears to be because there is no '**bind: x.y.z.t:p**' entry for listener:default:

Shouldn't it be applying _listeners:default:_ from hbmqtt's default configuration, then _listeners:default:_ from this configuration, and then adding the specific items in each _listeners:_ section, and just processing those sections? In other words, the defaults are items to be integrated into the configuration for each _listeners:_, not something that should be processed on their own.

Thanks for any help you can provide.
"
35,hbmqtt does not fetch exception when zero length payload is sent,2016-04-05T06:47:51Z,2016-05-04T20:43:21Z,"bug, component: broker",KeyError,KeyError: 'MQTTClient',"```
[2016-04-05 08:46:57,759] :: INFO - Listener 'default' bind to 0.0.0.0:1883 (max_connecionts=-1)
[2016-04-05 08:47:07,140] :: INFO - Listener 'default': 1 connections acquired
[2016-04-05 08:47:07,140] :: INFO - Connection from 127.0.0.1:60542 on listener 'default'
[2016-04-05 08:47:08,131] :: ERROR - Task exception was never retrieved
future: <Task finished coro=<stream_connected() done, defined at /usr/local/lib/python3.5/site-packages/hbmqtt/broker.py:319> exception=KeyError('MQTTClient',)>
Traceback (most recent call last):
  File ""/usr/local/Cellar/python3/3.5.0/Frameworks/Python.framework/Versions/3.5/lib/python3.5/asyncio/tasks.py"", line 239, in _step
    result = coro.send(value)
  File ""/usr/local/lib/python3.5/site-packages/hbmqtt/broker.py"", line 321, in stream_connected
    yield from self.client_connected(listener_name, StreamReaderAdapter(reader), StreamWriterAdapter(writer))
  File ""/usr/local/lib/python3.5/site-packages/hbmqtt/broker.py"", line 466, in client_connected
    self.retain_message(client_session, app_message.topic, app_message.data, app_message.qos)
  File ""/usr/local/lib/python3.5/site-packages/hbmqtt/broker.py"", line 543, in retain_message
    del self._retained_messages[topic_name]
KeyError: 'MQTTClient'
^C[20
```
"
34,hbmqtt does not react correctly to illegal protocol levels,2016-04-05T06:43:35Z,2016-04-10T21:05:47Z,component: broker,AttributeError,AttributeError: 'ConnectVariableHeader' object has no attribute 'protocol_level',"> [MQTT-3.1.2-2]
> The Server MUST respond to the CONNECT Packet with a CONNACK return code 0x01 (unacceptable protocol level) and then disconnect the Client if the Protocol Level is not supported by the Server.
> 
> [MQTT-3.2.2-5]
> If a server sends a CONNACK packet containing a non-zero return code it MUST then close the Network Connection.

```
[2016-04-05 08:40:20,721] :: INFO - Connection from 127.0.0.1:60442 on listener 'default'
[2016-04-05 08:40:20,723] :: ERROR - Task exception was never retrieved
future: <Task finished coro=<stream_connected() done, defined at /usr/local/lib/python3.5/site-packages/hbmqtt/broker.py:319> exception=AttributeError(""'ConnectVariableHeader' object has no attribute 'protocol_level'"",)>
Traceback (most recent call last):
  File ""/usr/local/Cellar/python3/3.5.0/Frameworks/Python.framework/Versions/3.5/lib/python3.5/asyncio/tasks.py"", line 239, in _step
    result = coro.send(value)
  File ""/usr/local/lib/python3.5/site-packages/hbmqtt/broker.py"", line 321, in stream_connected
    yield from self.client_connected(listener_name, StreamReaderAdapter(reader), StreamWriterAdapter(writer))
  File ""/usr/local/lib/python3.5/site-packages/hbmqtt/broker.py"", line 336, in client_connected
    handler, client_session = yield from BrokerProtocolHandler.init_from_connect(reader, writer, self.plugins_manager, loop=self._loop)
  File ""/usr/local/lib/python3.5/site-packages/hbmqtt/mqtt/protocol/broker_handler.py"", line 147, in init_from_connect
    connect.variable_header.protocol_level)
AttributeError: 'ConnectVariableHeader' object has no attribute 'protocol_level'
```
"
33,hbmqtt seems to interpret will flag in CONNECT as reserved,2016-04-05T06:38:54Z,2016-05-04T20:55:57Z,,,,"``````
[2016-04-05 08:33:03,302] :: WARNING - MQTTClient296651 Received reserved packet, which is forbidden: closing connection```

``````
"
32,hbmqtt does not reject zero clientId with cleansession = 0,2016-04-05T06:36:54Z,2016-04-10T21:02:30Z,"component: broker, component: client",,,"> [MQTT-3.1.3-8]
> If the Client supplies a zero-byte ClientId with CleanSession set to 0, the Server MUST respond to the CONNECT Packet with a CONNACK return code 0x02 (Identifier rejected) and then close the Network Connection.
> 
> [MQTT-3.1.3-9]
> If the Server rejects the ClientId it MUST respond to the CONNECT Packet with a CONNACK return code 0x02 (Identifier rejected) and then close the Network Connection.
"
31,hbmqtt does not check connect flags,2016-04-05T06:30:57Z,2016-04-10T21:10:16Z,component: broker,,,"> [MQTT-3.1.2-22]
> If the User Name Flag is set to 0, the Password Flag MUST be set to 0.
"
30,hbmqtt accepts SUBSCRIBE topic filters with + not alone on a level,2016-04-05T06:00:44Z,2016-04-10T20:32:20Z,,,,"> [MQTT-4.7.1-3]
> The single-level wildcard can be used at any level in the Topic Filter, including first and last levels. Where it is used it MUST occupy an entire level of the filter.
"
29,hbmqtt accepts UTF8 topic strings with illegal characters in PUBLISH,2016-04-05T05:53:33Z,,enhancement,,,"> [MQTT-1.5.3-1]
> The character data in a UTF-8 encoded string MUST be well-formed UTF-8 as defined by the Unicode specification [Unicode] and restated in RFC 3629 [RFC3629]. In particular this data MUST NOT include encodings of code points between U+D800 and U+DFFF. If a Server or Client receives a Control Packet containing ill-formed UTF-8 it MUST close the Network Connection.
> 
> [MQTT-1.5.3-2]
> A UTF-8 encoded string MUST NOT include an encoding of the null character U+0000. If a receiver (Server or Client) receives a Control Packet containing U+0000 it MUST close the Network Connection.
> 
> [MQTT-1.5.3-3]
> A UTF-8 encoded sequence 0xEF 0xBB 0xBF is always to be interpreted to mean U+FEFF (""ZERO WIDTH NO-BREAK SPACE"") wherever it appears in a string and MUST NOT be skipped over or stripped off by a packet receiver.
"
28,hbmqtt matches $SYS/# topics with #,2016-04-05T05:45:18Z,2016-04-10T20:06:42Z,,,,"> [MQTT-4.7.2-1]
> The Server MUST NOT match Topic Filters starting with a wildcard character (# or +) with Topic Names beginning with a $ character.
"
27,hbmqtt accepts PUBLISH with empty topic,2016-04-05T05:25:29Z,2016-04-10T20:17:34Z,,,,"> [MQTT-4.7.3-1]
> All Topic Names and Topic Filters MUST be at least one character long.
"
26,hbmqtt accepts PUBLISH with '#' in topic,2016-04-05T05:23:56Z,2016-04-10T20:15:56Z,,,,"> [MQTT-3.3.2-2]
> The Topic Name in the PUBLISH Packet MUST NOT contain wildcard characters.
"
25,hbmqtt accepts PUBLISH with '+' in topic,2016-04-05T05:23:20Z,2016-04-10T20:15:23Z,,,,"> [MQTT-3.3.2-2]
> The Topic Name in the PUBLISH Packet MUST NOT contain wildcard characters.
"
24,Broker disconnects when receiving messages > 256 kB,2016-04-05T05:22:31Z,2016-04-10T13:34:23Z,,,,"```
[2016-04-05 07:09:02,990] :: INFO - Listener 'default' bind to 0.0.0.0:1883 (max_connecionts=-1)
[2016-04-05 07:09:36,077] :: INFO - Listener 'default': 1 connections acquired
[2016-04-05 07:09:36,077] :: INFO - Connection from 127.0.0.1:59001 on listener 'default'
[2016-04-05 07:09:36,079] :: WARNING - Delete session : session MQTTClient70625 doesn't exist
[2016-04-05 07:09:54,155] :: WARNING - Received PUBREL for unknown pending message with Id: 26471
[2016-04-05 07:09:54,158] :: WARNING - Received PUBREL for unknown pending message with Id: 26471
[2016-04-05 07:09:54,160] :: WARNING - Received PUBREL for unknown pending message with Id: 26471
[2016-04-05 07:09:54,160] :: WARNING - Received PUBREL for unknown pending message with Id: 26471
[2016-04-05 07:09:54,161] :: WARNING - Received PUBREL for unknown pending message with Id: 25090
[2016-04-05 07:09:54,162] :: WARNING - MQTTClient70625 Received reserved packet, which is forbidden: closing connection
[2016-04-05 07:09:54,165] :: INFO - Listener 'default': 0 connections acquired
```
"
