ID,Title,Created At,Closed At,Issues,Errors,Messages,Body
1669,"Testing pypy3.5 in travis, switching to ubuntu trusty",2017-06-24T06:12:44Z,2017-07-10T19:17:21Z,,,,"Current master runs on pypy3.5 too
@gi0baro would you add a similar env in pydal ?"
1668,fix performance regression with compiled views,2017-06-24T06:04:52Z,2017-07-10T19:17:05Z,,,,see https://github.com/web2py/web2py/issues/1467#issuecomment-310739172
1667,Enhance main.py PEP8,2017-06-22T13:58:56Z,2017-07-10T19:16:09Z,,,,
1666,Enable Ajax file uploads,2017-06-21T20:32:37Z,2017-07-10T19:15:02Z,,,,These changes to web2py.js allow file uploads via Ajax in browsers that support the `FormData` API. Older browsers will continue to fall back to the jQuery `.serialize()` method.
1665,Close #1664 remaining py2.6 specific code,2017-06-21T19:36:53Z,2017-07-10T19:14:45Z,,,,
1664,remain py2.6 stuff that can be delete,2017-06-21T19:29:11Z,2017-07-10T19:14:46Z,,,,"Here :
https://github.com/web2py/web2py/blob/0d646fa5e7c731cb5c392adf6a885351e77e4903/gluon/import_all.py#L86

py26_deprecated is used before been declared...

Since we drop py2.6 : https://groups.google.com/d/msg/web2py-developers/xz5o_CF4GOo/ZJm0HImTAAAJ

Shall we delete those line??

I send a PR if you take it..."
1663,Enhance http.py PEP8,2017-06-21T19:18:37Z,2017-07-10T19:14:10Z,,,,
1662,Enhance html.py PEP8,2017-06-21T19:13:14Z,2017-07-10T19:13:53Z,,,,
1661,Enhance globals.py PEP8,2017-06-21T19:04:50Z,2017-07-10T19:20:56Z,,,,
1660,Enhance highlight.py PEP8,2017-06-21T19:04:42Z,2017-07-10T19:13:20Z,,,,
1659,Enhance decoder.py PEP8,2017-06-21T18:42:29Z,2017-07-10T19:13:04Z,,,,
1658,"fix minify, added tests",2017-06-21T18:12:03Z,2017-07-10T19:09:53Z,,,,@niphlod would you update https://github.com/web2py/web2py/issues/1353 too?
1657,Enhance dal.py PEP8,2017-06-21T17:44:20Z,2017-07-10T19:12:55Z,,,,
1656,Enhance contenttype.py PEP8,2017-06-21T17:35:39Z,2017-07-10T19:12:46Z,,,,
1655,Enhance compileapp.py PEP8,2017-06-21T17:33:18Z,2017-07-10T19:12:31Z,,,,
1654,Enhance admin.py PEP8,2017-06-21T17:25:29Z,2017-07-10T19:12:17Z,,,,
1653,Enhance validators.py PEP8 and fix docstring py3 compatibility,2017-06-21T15:59:57Z,2017-07-10T19:11:59Z,,,,
1652,Enhance tools.py PEP8 compliancy,2017-06-21T15:30:43Z,2017-07-10T19:11:12Z,,,,
1651,Enhance authapi.py PEP8 compliancy,2017-06-20T20:18:54Z,2017-06-20T21:44:18Z,,,,
1650,Posible security bug,2017-06-15T09:38:57Z,2017-06-16T09:38:53Z,,,,"Please, let me know an email to share information privately.
Kind regards."
1649,fix Pickler.dispatch_table,2017-06-14T19:48:35Z,2017-06-15T09:01:14Z,,,,
1648,Minor bug in access.py,2017-06-14T19:11:52Z,2017-06-20T16:53:59Z,,,,"In 'admin/models/dkaccess.py' there is a (mostly harmless) error in line 55:13.  Specifically, a '-' (minus) where there should be an '=' (assignment operator).

    elif not _config.get('password'):
        ret = False  # Tanny Bear fixed was 'ret - False'.
    elif _config['password'].startswith('pam_user:'):
"
1647,Update html.py,2017-06-11T23:49:58Z,2017-06-15T09:00:42Z,,,,"adding in helpers for the following HTML tags:

<article></article>
<footer></footer>
<header></header>"
1646,Replace Calendar by flatpickr,2017-06-09T20:49:21Z,,,,,"As discuss here : https://groups.google.com/d/msg/web2py/9D2nKl5ULPc/m9uWFR4sAgAJ

I am working on it at a slow pace... I get it to work, but for some reason it only kick it the second time to focus the field, I guess there is some class that didn't get set properly as I only replace Calendar.set() by flatpickr jquery syntax... I have been able to init flatpickr for time type field as asked by Anthony with faltpickr API.

It remains to figure how we are going to handle the localization as for ISO format for date and 24hrs for time. Not sure what the web2py Calendar date default format, but flatpickr use ISO. Calendar was set with 24hrs format for time with datetime type field. We may want to allow this to be configure without having to go in web2py.js???

If anyone want to make it happen faster let me know I will push a branch on my fork and you can work from this branch"
1645,Scheduler queue_task dumping json strings into Oracle DB with cx_Oracle,2017-06-07T23:14:57Z,,,ValueError,"ValueError: No JSON object could be decoded","When following the documentation and setting up scheduler for first time I came across the following error when my tasks started failing.

2017-06-07 23:22:26,785 DEBUG 3040 139872588486464 __init__():158    traceback: Traceback (most recent call last):
  File ""/opt/web-apps/web2py/gluon/scheduler.py"", line 311, in executor
    args = _decode_list(loads(task.args))
  File ""/usr/lib64/python2.7/json/__init__.py"", line 338, in loads
    return _default_decoder.decode(s)
  File ""/usr/lib64/python2.7/json/decoder.py"", line 366, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
  File ""/usr/lib64/python2.7/json/decoder.py"", line 384, in raw_decode
    raise ValueError(""No JSON object could be decoded"")
ValueError: No JSON object could be decoded

After investigation it appears that queue_task is writing dictionary values into oracle DB as string represented JSON in order to save this value as VARCHAR2(512) into the vars and args columns of database  table scheduler_task.

As a work around I have had to put the below trigger on the Oracle database in order to remove the single quotes from the values before insert into the db for any of my tasks to complete. 

create or replace trigger replace_quotes
before insert on SCHEDULER_TASK
for each row
begin
:new.args := replace( :new.args, '''', '' );
:new.vars := replace( :new.vars, '''', '' );
end;
/ 

Versions
2.14.6-stable+timestamp.2016.05.10.00.21.47
(Running on Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.1e-fips PHP/5.4.16 mod_wsgi/3.4 Python/2.7.5, Python 2.7.5)
cx-Oracle (5.3)
Oracle Database 11g Enterprise Edition Release 11.2.0.1.0 - 64bit"
1644,Changed URL validation to use urlparse instead of regex for spliting …,2017-06-07T03:59:41Z,2017-06-15T09:00:31Z,,,,"…the URL

Enabled test_is_url in Python 3 since it is now passing
This might be one of the last fixes to #1353
Fixes #1598"
1643,Fixes #1598,2017-06-06T17:44:54Z,2017-06-06T20:37:56Z,,,,Also added a few more tests for IS_URL
1642,"Fixes #1634 by adding a parameter ""ignore_extension"" to Request.restf…",2017-06-06T00:54:34Z,2017-06-14T14:30:53Z,,,,…ul which allows you to leave the args untouched if you set it to True.
1641,Fixes #1639,2017-06-05T22:52:45Z,2017-06-14T14:30:26Z,,,,
1640,Fixes #1628,2017-06-05T22:36:18Z,2017-06-05T22:44:02Z,,,,Without the problems of code duplication seen in the previous pull request
1639,IS_IN_DB breaks with None values and id/integer fields,2017-06-05T16:36:40Z,2017-06-14T14:30:29Z,,,,"If the `field` argument to `IS_IN_DB` is an `id` or `integer` field (which is the case for all reference fields) and the value submitted for validation is `None` (or anything other than an integer or a digit string), an exception is thrown at [this line](https://github.com/web2py/web2py/blob/8a741023d8a2631a0a33dc47ee08f73e71018efc/gluon/validators.py#L635) or [this line](https://github.com/web2py/web2py/blob/8a741023d8a2631a0a33dc47ee08f73e71018efc/gluon/validators.py#L662).

We could probably change:

    if isinstance(value, (int, long)) or value.isdigit():

to:

    if isinstance(value, (int, long)) or (hasattr(value, 'isdigit') and value.isdigit()):
"
1638,Auth add_membership and del_membership mistakenly alter the logged-in user's session,2017-06-04T23:54:42Z,2017-06-20T17:02:52Z,,,,"Auth `add_membership` and `del_membership` not only add and delete records in the `auth_membership` table, but they also add and remove items from the `self.user_groups` dictionary of the currently logged in user (see https://github.com/web2py/web2py/blob/8a741023d8a2631a0a33dc47ee08f73e71018efc/gluon/authapi.py#L529).

The problem is that the `self.user_groups` dictionary should only be updated if the membership being added or deleted is for the currently logged in user. However, the code does the update regardless of the user_id. The following condition:

    if role:

should be changed to:

    if role and user_id == self.user_id:
"
1637,fix to #1636: sqlgrid left= (left outer join) fails because db._adapt…,2017-06-01T06:54:22Z,2017-06-05T16:48:34Z,,,,…er.tables() now returns dict (previously a list)
1636,sqlhtml.py throws exception when there is a left in query,2017-05-31T09:19:30Z,2017-06-06T13:13:41Z,,,,"Line 2332 on sqlthml.py has a problem for me. 
This is the context: 

The grid causing this:

```
grid = SQLFORM.grid(db_vciadmin.patient_entity_link,
                        left = db_vciadmin.appt_reminder_status.on(db_vciadmin.patient_entity_link.unified_id == db_vciadmin.appt_reminder_status.clinic_patient), ...
```

snippet surrounding line 2332 
```
 tablenames = db._adapter.tables(dbset.query)  #tablenames is a dictionary
        if left is not None:
            if not isinstance(left, (list, tuple)):
                left = [left]
            for join in left:
                tablenames += db._adapter.tables(join)  #this is line 2332
```
The last line in that snippet throws an exception. 
`<type 'exceptions.TypeError'> unsupported operand type(s) for +=: 'dict' and 'dict'
`

` db._adapter.tables(join) `evaluates to
```
{'appt_reminder_status': <Table appt_reminder_status (id, appt_summary_id, email_id, appt_confirmed, callback_id, sms_id, appt_date, email_sent_when, email_reply_when, sms_sent_when, second_sms_sent_when, sms_reply_when, location, entity, patient_name, patient_phone, patient_email, clinic_patient, email_link_visit, appt_startdatetime, inactive_row, callback_url, sms_process_complete, email_process_complete, confirmation_method, notes, sms_fail_message_sent, email_fail_message_sent, do_not_contact, sms_reply_text)>,
 'patient_entity_link': <Table patient_entity_link (id, unified_id)>}
```
so we are trying to do += on two dicts


"
1635,heroku ADAPTERS error,2017-05-20T19:03:45Z,2017-07-18T08:43:48Z,,ImportError,"ImportError: cannot import name ADAPTERS","I'm looking to use Heroku for deployment of my web2py project. However, when I add 
`from gluon.contrib.heroku import get_db`
`db = get_db(name=None, pool_size=myconf.get('db.pool_size'))`

I get a ticket with the error:

> File ""/Users/huangyu/dev/web2py/gluon/contrib/heroku.py"", line 10, in <module>
    from pydal.adapters import ADAPTERS, PostgreSQLAdapter
ImportError: cannot import name ADAPTERS

It looks like web2py has moved on from using ADAPTERS? Has that been replaced by 
`@adapters.register_for('postgres')`

But the heroku file has not been updated. "
1634,"REST - IP address as parameter, web2py thinks the last octet is an extension",2017-05-18T13:27:12Z,2017-06-14T14:30:54Z,,,,"Hi, 

I am currently building a rather simple REST-interface based on Web2py (Version 2.14.6-stable+timestamp.2016.05.10.00.21.47) and found a bug. 

I want to provide an interface which queries our IPAM-solution for infos about a specified IP address/network, e.g.
1- https://web2pyhost/rest/net/192.168.1.1
2- https://web2pyhost/rest/net/192.168.1.0/24
3- https://web2pyhost/rest/net/192.168.1.1.

This is my controller:
```python
@request.restful()
def net():
    response.view = 'generic.json'

    def GET(ip, mask=0):
        if IS_IPV4()(ip)[1]:
            return dict(result=dict(error=""Invalid ip address""))
        if IS_INT_IN_RANGE(0, 33)(mask)[1]:
            return dict(result=dict(error=""Invalid mask""))
        if mask != 0:
            return dict(result=getRESTInfoForNetwork(""%s/%s""%(ip,mask)))
        else:
            return dict(result=getRESTInfoForIP(ip))
    return locals()
```
The first URL does not work, but the second does. It seems like the parameter ip only contains the first three octets. A simple workaround is to append another ""."" and it works (URL 3). 

Everything after the last ""."" (if there is any) is considered an extension and therefore does not work for an ip address (line 371+372):

**web2py/gluon/globals.py:**
```python
 364     def restful(self):
 365         def wrapper(action, request=self):
 366             def f(_action=action, *a, **b):
 367                 request.is_restful = True
 368                 env = request.env
 369                 is_json = env.content_type=='application/json'
 370                 method = env.request_method
 371                 if len(request.args) and '.' in request.args[-1]:
 372                     request.args[-1], _, request.extension = request.args[-1].rpartition('.')
 373                     current.response.headers['Content-Type'] = \
 374                         contenttype('.' + request.extension.lower())
 375                 rest_action = _action().get(method, None)
 376                 if not (rest_action and method == method.upper()
 377                         and callable(rest_action)):
 378                     raise HTTP(405, ""method not allowed"")
 379                 try:
 380                     res = rest_action(*request.args, **request.vars)
 381                     if is_json and not isinstance(res, str):
 382                         res = json(res)
 383                     return res
 384                 except TypeError, e:
 385                     exc_type, exc_value, exc_traceback = sys.exc_info()
 386                     if len(traceback.extract_tb(exc_traceback)) == 1:
 387                         raise HTTP(400, ""invalid arguments"")
 388                     else:
 389                         raise
 390             f.__doc__ = action.__doc__
 391             f.__name__ = action.__name__
 392             return f
 393         return wrapper
```

This may be a very special and I can live with my workaround. It is up to you, if you want to handle arguments with an ""."" that's not meant as a separator between filename and extension. A simple solution would be to check if there is more than one ""."", if it is just one, than it is probably an extension, if more than one, it might not be an extension.

best regards, 
Peter




"
1633,'Mongo' object has no attribute 'server_version_major',2017-05-18T02:25:44Z,,,AttributeError,"AttributeError: 'Mongo' object has no attribute 'server_version_major'","Once every few requests i will get bugged down with this. 

> 'Mongo' object has no attribute 'server_version_major'
> Traceback (most recent call last):
  File ""/home/www-data/web2py/gluon/restricted.py"", line 216, in restricted
    exec(ccode, environment)
  File ""/home/www-data/web2py/applications/verzimpel_mozi_dev/models/db.py"", line 67, in <module>
    is_admin = auth.has_membership('admin')
  File ""/home/www-data/web2py/gluon/authapi.py"", line 566, in has_membership
    group_id = self.id_group(group_id)  # interpret group_id as a role
  File ""/home/www-data/web2py/gluon/authapi.py"", line 446, in id_group
    rows = self.db(self.table_group().role == role).select()
  File ""/home/www-data/web2py/gluon/packages/dal/pydal/objects.py"", line 2041, in select
    return adapter.select(self.query, fields, attributes)
  File ""/home/www-data/web2py/gluon/packages/dal/pydal/adapters/mongo.py"", line 232, in select
    return self.__select(query, fields, **attributes)
  File ""/home/www-data/web2py/gluon/packages/dal/pydal/adapters/mongo.py"", line 344, in __select
    if self.server_version_major < 2.6:
AttributeError: 'Mongo' object has no attribute 'server_version_major'

(uwsing nginx, uwsgi, emperor, latest web2py from master )"
1632,Fixes #1628 missing signature list,2017-05-15T15:24:17Z,2017-06-05T22:36:49Z,,,,
1631,Left join changes behavior,2017-05-15T01:05:05Z,2017-05-15T10:55:11Z,,,,"When trying to make two left joins i noticed that the DAL returns two different rows for the same left join but one using a list.

`db(...).select(left=db.mytable.on(..))`

Returns a different selection that

`db(...).select(left=[db.mytable.on(..)])`

for a single left join."
1630,fix web debugger,2017-05-13T06:30:18Z,2017-06-05T16:41:25Z,,,,"Fix few issues with web debugger, thank @nicozanf for reporting and tests."
1629,The integrated web-based debugger is broken with current MASTER branch,2017-05-10T20:26:19Z,2017-06-05T16:41:27Z,,AttributeError,"AttributeError: Qdb instance has no attribute 'Frontend'","I've found that the integrated web-based debugger functionality (http://web2py.com/books/default/chapter/29/03/overview?search=debugger#Integrated-web-based-debugger) is broken with current MASTER branch - while it works fine with the current static source.

In particular, adding the lines:

```
from gluon.debug import dbg
dbg.set_trace()
```
 
to the standard Welcome app gives the following traceback (with Python 2.7 and 3.5, too)

<type 'exceptions.AttributeError'> Qdb instance has no attribute 'Frontend'

  File ""/home/nicoz/web2py-master.27/gluon/restricted.py"", line 216, in restricted
    exec(ccode, environment)
  File ""/home/nicoz/web2py-master.27/applications/admin/controllers/debug.py:interact"", line 238, in <module>
  File ""/home/nicoz/web2py-master.27/gluon/globals.py"", line 405, in <lambda>
    self._caller = lambda f: f()
  File ""/home/nicoz/web2py-master.27/applications/admin/controllers/debug.py:interact"", line 49, in interact
  File ""/home/nicoz/web2py-master.27/gluon/debug.py"", line 131, in run
    dbg.Frontend.run(self)
AttributeError: Qdb instance has no attribute 'Frontend'
In file: /home/nicoz/web2py-master.27/applications/admin/controllers/debug.py

I've wrote this to Mariano Reingart, and he told me that it looks like a naming collision, and to try to comment the following line (gluon/debug.py:190):

https://github.com/web2py/web2py/blob/master/gluon/debug.py#L190

For example:

# dbg = dbg_debugger

But this didn't work either, giving the traceback:

  File ""/home/nicoz/web2py-static.27/gluon/main.py"", line 447, in wsgibase
    gluon.debug.dbg.do_debug(mainpyfile=request.folder)
AttributeError: 'module' object has no attribute 'dbg'
"
1628,NameError: global name 'signature_list' is not defined,2017-05-10T18:34:54Z,2017-06-05T22:44:03Z,,NameError,"NameError: global name 'signature_list' is not defined","```python
Traceback (most recent call last):
  File ""/Users/abhishesh/Dropbox/WORK/web2py/gluon/restricted.py"", line 216, in restricted
    exec(ccode, environment)
  File ""/Users/abhishesh/Dropbox/WORK/web2py/applications/artemis/models/db.py"", line 231, in <module>
    auth.define_tables(username=False, signature=False, enable_tokens=True)
  File ""/Users/abhishesh/Dropbox/WORK/web2py/gluon/tools.py"", line 2238, in define_tables
    settings.table_token_name, []) + signature_list
NameError: global name 'signature_list' is not defined
```"
1627,It cost a long time to load page,2017-05-08T11:43:47Z,2017-06-20T17:20:39Z,,,,"I have about 4 client connect to the server, every client will upload data by @service.xmlrpc every 3 - 6 second. However it lead to long time to load webpage, even an empty page, it cost about 6-10 second to load it.
Seems it will execute models every time client upload dates. does it influence the cpu usage? I checked the CPU(top), python CPU usage is about 110%(quad-core)。"
1626,Issue/1472,2017-05-07T19:04:05Z,2017-06-05T16:40:38Z,,,,"Replaced by d3 force graph.
graphviz related code removed in this PR"
1625,Fix #1624 -- Unicode in XML sanitizing causes error,2017-05-07T11:34:35Z,2017-06-05T16:39:52Z,,,,Fix #1624 and add a unit test for it.
1624,Unicode in XML sanitizing causes error,2017-05-07T11:20:51Z,2017-06-05T16:39:52Z,,UnicodeEncodeError,"UnicodeEncodeError: 'ascii' codec can't encode character u'\xe8' in position 5: ordinal not in range(128)","If i pass a unicode string to the `XML` helper with `sanitize=True`, it throws an error:

```python
In [39]: XML(u'<div>è</div>', sanitize=True)
---------------------------------------------------------------------------
UnicodeEncodeError                        Traceback (most recent call last)
----> 1 XML(u'<div>è</div>', sanitize=True)

./web2py/gluon/html.pyc in __init__(self, text, sanitize, permitted_tags, allowed_attributes)
    607 
    608         if sanitize:
--> 609             text = sanitizer.sanitize(text, permitted_tags, allowed_attributes)
    610         if isinstance(text, unicode):
    611             text = text.encode('utf8', 'xmlcharrefreplace')

./web2py/gluon/sanitizer.pyc in sanitize(text, permitted_tags, allowed_attributes, escape)
    219         return str(text)
    220     return XssCleaner(permitted_tags=permitted_tags,
--> 221                       allowed_attributes=allowed_attributes).strip(text, escape)

./web2py/gluon/sanitizer.pyc in strip(self, rawstring, escape)
    164 
    165         if not isinstance(rawstring, str):
--> 166             return str(rawstring)
    167         for tag in self.requires_no_close:
    168             rawstring = rawstring.replace(""<%s/>"" % tag, ""<%s />"" % tag)

UnicodeEncodeError: 'ascii' codec can't encode character u'\xe8' in position 5: ordinal not in range(128)
```"
1623,fix TAG helper on PY3,2017-05-05T19:21:34Z,2017-06-05T16:39:15Z,,,,"PY3 fix on html.py, added tests"
1622,Enhancement/d3 graph,2017-05-03T19:19:44Z,2017-05-04T04:57:43Z,,,,Updated Pull Request to create Graph Models based on d3.js layouts
1621,Traceback problem with Python 3,2017-05-03T09:29:49Z,2017-06-20T17:26:22Z,,"`AttributeError, **Note**","`AttributeError: 'NoneType' object has no attribute 'strip'`, **Note**: the problem can be partly resolved by using different values of the limit parameter, like ","With the current master branch, there is a traceback compatibility problem with Python 3 - you always get 'no traceback because template parsing error' instead of the real traceback. 

The real traceback can be generated on the command line by changing https://github.com/web2py/web2py/blob/master/gluon/restricted.py#L139 ; removing the try/except and leaving only

 `self.traceback = traceback.format_exc()`

Here is attached an example of the output:
[full_traceback.txt](https://github.com/web2py/web2py/files/972896/full_traceback.txt)

In fact, you've many occurence of 

`AttributeError: 'NoneType' object has no attribute 'strip'`

Massimo wrote that ""It is caused by traceback.format_exc() which is not our function and we pass no value to it.""

**Note**: the problem can be partly resolved by using different values of the limit parameter, like 
 `self.traceback = traceback.format_exc(limit=1)`"
1620,"fix cron with py3, added initial tests, close #1618",2017-05-01T13:18:53Z,2017-05-04T04:57:12Z,,,,
1619,auth.settings.username_case_sensitive = False not usable on python 3,2017-04-30T22:18:08Z,2017-05-01T20:31:42Z,,,,The above setting results in an invalid email message ie fails validation so while you can register you can't then log back in again on python3 only.  
1618,Cron does not work in Git master,2017-04-28T19:00:22Z,2017-05-04T04:57:14Z,,,,"Attempt to enable  cron with -Y leads to following stack trace:

 python2.7 web2py.py -Y  -i 0.0.0.0
web2py Web Framework
Created by Massimo Di Pierro, Copyright 2007-2017
Version 2.14.6-stable+timestamp.2016.05.09.19.18.48
Database drivers available: sqlite3, imaplib, pyodbc, pymysql, pg8000
Traceback (most recent call last):
  File ""web2py.py"", line 33, in <module>
    gluon.widget.start(cron=True)
  File ""/home/alexiade/build/homely/web2py_git/gluon/widget.py"", line 1184, in start
    newcron.hardcron(options.folder).start()
  File ""/home/alexiade/build/homely/web2py_git/gluon/newcron.py"", line 85, in __init__
    crondance(self.path, 'hard', startup=True)
  File ""/home/alexiade/build/homely/web2py_git/gluon/newcron.py"", line 284, in crondance
    token = Token(cron_path)
  File ""/home/alexiade/build/homely/web2py_git/gluon/newcron.py"", line 119, in __init__
    fileutils.write_file(self.path, '', 'wb')

Removing gluon. prefix from the relevant import in newcron.py fixes it...
"
1617,fix open file in py3,2017-04-27T16:16:56Z,2017-04-28T13:12:54Z,,,,
1616,Fixes in generic layouts for python 3 compatibility,2017-04-27T14:41:20Z,2017-04-28T13:11:43Z,,,,"Python 3 dict.values() function behaviour has changed, replaced by a python 2.7 and 3.x compatible alternative."
1615,Is it possible to build a realtime chat application with web2py?,2017-04-27T13:46:19Z,2017-04-29T09:25:26Z,,,,"Is it possible to build a realtime chat application with web2py?

If so, can anybody point to some beginner friendly examples or tutorials please. "
1614,Next release??,2017-04-27T01:54:03Z,2017-06-20T17:26:31Z,,,,"Hello, first of all, thanks for this great framework!!! 
I would like to know if you are going to upload a new version. I need to upgrade to a stable version to get the fixes and improvements.

Thanks!!"
1613,Cannot connect to 2nd generation Google Cloud SQL instance,2017-04-26T15:34:32Z,,,,,"1st generation (now declared legacy) Google Cloud SQL instances do not require user / password to be specified to connect from an App Engine app to an SQL instance. That's why, i guess, the connection string, unlike most others, does not include user/password: ""google:sql://project:instance/database""

2nd generation instances do require user/password, and there's nowhere to set it in web2py, at least not in a documented way. Therefore connection to a 2nd generation SQL instance is not possible.


"
1612,Python 3 compatibility?,2017-04-25T08:44:33Z,2017-05-13T11:21:58Z,,,,Is web2py fully Python 3 compatible?
1611,select returns records from a table different of my select,2017-04-21T23:47:09Z,2017-06-20T19:13:57Z,,,,"Hi, I have this table:

`db.define_table('contrato',
                Field('empleado_id', 'reference empleado'),
                Field('empresa_id', 'reference empresa', label='Empresa', requires=IS_IN_DB(db(db.empresa.id.belongs(get_id_empresas_usuario_logueado())),
                                                                                            'empresa.id', '%(razon_social)s')),
                Field('tipo_contrato_id', 'reference tipo_contrato', label='Tipo de Contrato'),
                Field('estado', 'string', default='Activo', requires=IS_IN_SET(['Pendiente','Activo','Vencido','Terminado','Liquidado']) ),
                Field('fecha_inicio', 'date', required=True),
                Field('fecha_fin', 'date'),
                format=lambda registro: format_contrato(registro),
                common_filter=lambda query: db.contrato.empresa_id.belongs(get_id_empresas_usuario_logueado()))`

Inside a component I run this select:
`contratos = db(db.contrato.empleado_id == id_empleado).select(db.contrato.id,
                                                                      db.contrato.tipo_contrato_id,
                                                                      orderby=db.contrato.estado)`
When I inspect the 'contratos' variable value using the pycharm debugger I have noted that it returns a Row object for the 'auth_group' table and the 'role' column of that table.

Going further on my debugging I have noticed that in the adapters/base.py the table name changes from contratos to auth_group. I don't understand very well the code inside that file but it seems that there is a bug somewhere.

Can anyone help me with this? let it be reproducing the error, explaining the code or something? If this is a bug please fix it! Thanks!"
1610,handle reference fields for keyed tables,2017-04-20T17:24:08Z,2017-11-14T03:24:08Z,,,,added code to support reference fields to keyed tables and reference fields that don't have a format defined in the referenced table.
1609,py3: Error importing csv file (using appadmin and in code) ,2017-04-20T17:17:40Z,2017-04-28T13:12:55Z,,,,"When trying to import a csv file in appadmin, I get a flash message:
```
iterator should return strings, not bytes (did you open the file in text mode?)
```

I tried to import using code:
```
db.mytable.import_from_csv_file(open('db_mytable.csv', 'r'))
```

and got exactly the same message: 

```
<class '_csv.Error'> iterator should return strings, not bytes (did you open the file in text mode?)
```
I got it working in my code with 
```
db.mytable.import_from_csv_file(open('db_mytable.csv', 'r',encoding='utf-8'))
```
Looks for it works with python3, needs to be explicit declared the encoding. 

"
1608,Enhancement/d3 graph,2017-04-14T01:23:19Z,2017-05-02T20:16:17Z,,,,"Updated Welcome app to show model graphs with d3.
admin app's design.html view changed to check if d3_graph.js is in target app, otherwise uses existing graphviz code.

Graphviz code has not been altered and should still work for apps that haven't included the d3 code.
How does the welcome.w2p file get created ?  Should that be included in a Pull Request ?"
1607,appadmin can use ccache with cache.ram = cache.disk = cache.memcache,2017-04-12T23:38:03Z,2017-04-28T13:09:18Z,,,,ref : https://groups.google.com/forum/#!topic/web2py/ycOvyOBPCMQ
1606,Added on_succes and custom options for web2py ajax function,2017-04-10T16:45:18Z,2017-04-28T13:08:40Z,,,,"Added posibility to append an ""add"" hook and rewrite default jquery ajax options in the web2py ajax function.

Example:

    ajax{
        ""url"",
        ['name'],
        'target',
        {
            add: function(){
                console.log(""ok!!!"");
            },
            error: function(){
                console.log(""error!!!"");
            }
        }
    }"
1605,Error while view graph model - admin application,2017-04-08T19:38:50Z,2017-04-09T04:42:20Z,,,,"When I gone view the Graph model in admin application show that `pygraphviz` library is required.

Didn't would be better already include this library in dependencies's framework?

This missing break any feature that uses this library from admin app

## Details:

Version 2.14.6-stable+timestamp.2016.05.10.00.21.47

## Error:

```python
<type 'exceptions.AttributeError'> 'NoneType' object has no attribute 'AGraph'
```

Probably include the library solve this.


"
1604,"prevent is_empty from stripping whitespaces, close #1570",2017-04-06T18:50:31Z,2017-04-28T13:07:21Z,,,,updated few tests.
1603,fix IS_EMAIL for internationalized domain names,2017-04-06T18:30:14Z,2017-04-28T13:05:30Z,,,,Fix issue #1582 see https://docs.python.org/2/library/codecs.html#module-encodings.idna
1602,Create a CookieJar on __init__ instead of creating a new one each post,2017-04-03T18:54:51Z,2017-04-28T13:04:57Z,,,,Fixes #1505
1601,Make web2pyDialog Python 3 compatible,2017-03-31T11:06:05Z,2017-04-28T13:04:06Z,,,,"checks ""port web2pyDialog"" in #1353"
1600,how can fix the administrator issue. i fed the wrong administrator password and now it can't allow me to access the admin side,2017-03-31T04:21:54Z,2017-06-20T19:14:22Z,,,,
1599,Adapter not found for oracle,2017-03-30T16:48:27Z,2017-04-28T13:14:49Z,,SyntaxError,"SyntaxError: Adapter not found for oracle","We use web2py to build monitoring for processes running inside Oracle databases. However, we are experiencing an error when attempting to use the cx_Oracle driver in the current web2py master.

When starting the server, the following output is produced:
```
web2py Web Framework
Created by Massimo Di Pierro, Copyright 2007-2017
Version 2.14.6-stable+timestamp.2016.05.09.19.18.48
Database drivers available: psycopg2, cx_Oracle, pymysql, imaplib, sqlite3, pg8000, pyodbc

please visit:
	http://127.0.0.1/
use ""taskkill /f /pid 25440"" to shutdown the web2py server
```

However, when calling a controller that attempts to access an Oracle database, it produces a trouble ticket with the following error:

```
Traceback (most recent call last):
  File ""C:\Users\dfeeney\Sandbox\vcs\web2py\gluon\restricted.py"", line 216, in restricted
    exec(ccode, environment)
  File ""C:\Users\dfeeney\Sandbox\vcs\web2py\applications\jr\controllers/default.py:current_activity"", line 308, in <module>
  File ""C:\Users\dfeeney\Sandbox\vcs\web2py\gluon\globals.py"", line 405, in <lambda>
    self._caller = lambda f: f()
  File ""C:\Users\dfeeney\Sandbox\vcs\web2py\applications\jr\controllers/default.py:current_activity"", line 157, in current_activity
  File ""applications\jr\modules\runner.py"", line 214, in get_jrdb
    jrdb = DAL(uri, check_reserved=['oracle'], lazy_tables=lazy)
  File ""C:\Users\dfeeney\Sandbox\vcs\web2py\gluon\packages\dal\pydal\base.py"", line 170, in __call__
    obj = super(MetaDAL, cls).__call__(*args, **kwargs)
  File ""C:\Users\dfeeney\Sandbox\vcs\web2py\gluon\packages\dal\pydal\base.py"", line 454, in __init__
    adapter = adapters.get_for(self._dbname)
  File ""C:\Users\dfeeney\Sandbox\vcs\web2py\gluon\packages\dal\pydal\adapters\__init__.py"", line 20, in get_for
    'Adapter not found for %s' % uri
SyntaxError: Adapter not found for oracle
```
The last commit that connects to Oracle without error is c5bafa1"
