ID,Title,Created At,Closed At,Issues,Errors,Messages
1296,fabric.api.run() strips leading and trailing spaces of stdout,2015-03-15T15:33:11Z,2015-03-17T22:40:03Z,"Core, UI",,
1295,Monitor files for change and execute tasks using inotify (like inotifywait),2015-03-12T19:08:00Z,2015-12-06T23:18:32Z,Feature,,
1294,append() does not respect current content if line contains '<',2015-03-11T15:23:43Z,2017-04-24T21:32:38Z,"Bug, Contrib, Needs investigation, Needs patch",,
1293,"Fixed ""NameError: free variable 'chan' referenced before assignment in enclosing scope""",2015-03-10T03:04:16Z,2015-03-11T23:23:08Z,,,
1292,UnicodeDecodeError: 'ascii' codec can't decode byte 0xc4 in position 20: ordinal not in range(128),2015-03-09T12:41:24Z,,"Bug, Needs investigation, Needs patch, put()/get()",UnicodeDecodeError,UnicodeDecodeError: 'ascii' codec can't decode byte 0xc4 in position 20: ordinal not in range(128)
1291,Fixed shell escaping slashes (for nested quotes),2015-03-09T03:47:13Z,,,,
1290,[WIP] Fix issue with nested quotes in shell escape,2015-03-09T03:29:21Z,2015-03-09T03:43:22Z,,,
1289,"Fixed ""NameError: free variable 'chan' referenced before assignment in enclosing scope"".",2015-03-06T05:48:40Z,2015-03-10T03:03:47Z,Bug,,
1288,fabirc.iText can edit chinese language?,2015-03-05T06:22:44Z,2015-03-05T18:30:39Z,,,
1287,Mvk/network error,2015-03-04T14:57:09Z,,,,
1286,WrappedCallableTask.__details__() support for multi-decorated objects,2015-03-04T13:16:00Z,2015-03-09T20:40:27Z,"Bug, Needs changelog/docs, Ready to merge/rebase, Tasks",,
1285,Add escape=True parameter to fabric.contrib.sed,2015-03-04T11:12:45Z,,"Contrib, Feature",,
1284,`abort()` with `output.stderr = True` still ignore the error output,2015-03-03T07:48:07Z,2015-03-03T22:17:13Z,,,
1283,shell_env() cannot accept **kwargs,2015-02-25T19:19:19Z,2015-04-13T17:31:16Z,"Bug, Needs investigation",AttributeError,AttributeError: 'set' object has no attribute 'replace'
1282,"despite having env.key_filename settings my fabfile.py, fabric paramiko tries all the keys in my .ssh folder",2015-02-25T17:36:09Z,,"Bug, Needs investigation",,
1281,how to upload file from file name list?,2015-02-24T16:06:15Z,2015-02-26T15:32:56Z,,ValueError,ValueError: './index.html
1280,"using with proprietary ""tunnelling"" solution",2015-02-23T13:34:25Z,,"Feature, Network",,
1279,Swapped non-ASCII character for (c) to fix broken build,2015-02-20T21:56:45Z,2015-02-28T00:49:10Z,,,
1278,Install error on Android when using 'pip install' .,2015-02-18T15:56:58Z,2015-02-28T00:46:17Z,,,
1277,If sudo prompt doesn't end with \n or \r sudo() will hang,2015-02-16T23:58:50Z,2015-02-21T16:16:42Z,,fabric.exceptions.CommandTimeout,fabric.exceptions.CommandTimeout: Command failed to finish in 3 seconds$
1276,Additional roledefs keys beyond 'hosts' not loading into env,2015-02-13T22:50:52Z,2015-12-07T02:54:05Z,,,
1275,Depend on a release of Paramiko,2015-02-12T15:56:41Z,2015-02-13T15:42:03Z,,,
1274,Runtime change of host_string does not trigger ssh_config,2015-02-12T10:32:34Z,,"Bug, Needs investigation",,
1273,Cross-platform `default_ssh_config_path`,2015-02-11T22:28:10Z,2015-03-05T18:23:53Z,"Bug, Needs changelog/docs",,
1272,shell=ksh -c on aix still calls bash,2015-02-10T08:17:40Z,,"Bug, Needs investigation",,
1271,"Changed env var check to a more elegant approach.  Thanks, @bitprophet!",2015-02-08T16:35:36Z,2016-04-07T22:39:50Z,Feature,,
1270,False Successful Installation on Python3,2015-02-05T23:51:40Z,2015-02-06T22:14:33Z,,,
1269,upload_template with mode does not chmod,2015-02-04T20:24:43Z,,"Bug, Contrib, Needs investigation",,
1268," ""env.key_filename"" not work",2015-02-03T14:37:39Z,2015-02-04T00:46:31Z,,,
1267,Update installing.rst,2015-02-02T17:42:08Z,2015-02-04T00:45:53Z,,,
1266,Hope supporting cipher option~,2015-02-02T08:31:39Z,,"Feature, Needs patch, Network",,
1265,Why couldn't execute commands in remote server?,2015-02-02T08:04:42Z,2015-02-04T00:02:46Z,,,
1264,Add check for environment variable to suppress colorized output,2015-01-30T19:54:47Z,2015-02-08T16:30:27Z,"Feature, UI",,
1263,connect() improperly hides some errors,2015-01-30T17:31:53Z,2015-02-06T22:18:22Z,"Bug, Needs investigation, Network",,
1262,Cannot use CustomTask combined with @roles decorator,2015-01-29T16:38:45Z,2015-12-06T22:36:19Z,,AttributeError,AttributeError: 'CustomTask' object has no attribute '__name__'
1261,Initial support for using Kerberos.,2015-01-28T16:09:44Z,2016-04-07T23:07:04Z,"Feature, Needs changelog/docs",,
1260,Hide blank lines when displaying stdout/err,2015-01-25T04:35:39Z,,"Feature, UI",,
1259,Add build dependency check,2015-01-22T11:54:04Z,2015-01-28T21:16:05Z,,,
1258,Separate traceback display from debug output level,2015-01-20T10:17:12Z,2015-02-03T23:40:47Z,,,
1257,Add documentation about fab exit status,2015-01-16T21:09:26Z,2016-04-07T23:44:30Z,"Docs, Needs changelog/docs, Support",,
1256,passing agruments through execute does not work,2015-01-16T13:43:55Z,2015-01-28T21:07:47Z,,,
1255,paramiko error when attempting to make two connections in one command,2015-01-15T04:00:10Z,2015-12-06T22:26:16Z,,paramiko.ssh_exception.SSHException,paramiko.ssh_exception.SSHException: Invalid packet blocking
1254,fabric asks for password when ss does not,2015-01-14T11:18:19Z,2015-02-19T08:07:48Z,,,
1253,filedescriptor out of range in select(),2015-01-14T07:43:27Z,,,,
1252,Get and put are not performing tilde expansion correctly,2015-01-09T20:04:02Z,,"Bug, Needs changelog/docs, put()/get()",,
1251,prompt free mode,2015-01-09T14:14:33Z,,,,
1250,Remove obsolete use of operator.isMappingType,2015-01-08T17:40:18Z,2016-04-09T18:06:57Z,Support,,
1249,rsync_project uses native SSH config and not other env SSH settings,2015-01-06T23:19:28Z,,"Bug, Needs investigation, Needs patch, Network",,
1248,Add an option to sudo with a login shell,2015-01-02T13:41:58Z,2016-10-25T22:50:13Z,,,
1247,Add a login_shell option to sudo,2015-01-02T09:42:58Z,,,,
1246,missing a trailing slash in E.g. of docstring,2014-12-30T13:25:03Z,2015-01-06T19:38:31Z,,,
1245,fix Unmatched or `No such file or directory` errors,2014-12-24T14:52:03Z,2014-12-29T06:07:36Z,,,
1244,Fix check `destination` is a directory,2014-12-24T07:42:20Z,,"Bug, Contrib, Needs investigation",,
1243,Fix for issue #1242,2014-12-21T15:40:58Z,,"Contrib, Feature, Needs changelog/docs",,
1242,"Impossible to do rsync_project() without passing ""--rsh"" option to rsync",2014-12-21T15:36:08Z,2015-01-06T00:16:14Z,,,
1241,Fixes #1135. Command prefix is applied before shell_env.,2014-12-21T04:45:24Z,2016-04-09T18:07:34Z,,,
1240,Feature #1203: Case-insensitive matching for contrib.files.contains(),2014-12-21T02:46:06Z,2016-04-09T17:57:03Z,,,
1239,README.rst: syntax highlight Python example,2014-12-20T03:18:24Z,2014-12-20T04:24:36Z,,,
1238,Zero-padded files in repos,2014-12-16T13:04:28Z,2014-12-17T19:27:05Z,Support,,
1237,Get the PID of a process started with fabric run command,2014-12-16T06:27:10Z,2014-12-17T19:15:16Z,,,
1236,Collapse output after a successful command,2014-12-15T10:32:59Z,,"Feature, UI",,
1235,Fix for #1226. Ensures user has ownership of tempfiles,2014-12-13T21:52:14Z,2014-12-17T20:56:58Z,,,
1234,Patch for #1226,2014-12-13T04:53:29Z,2014-12-13T18:32:56Z,,,
1233,upload_template agains FreeBSD + strange char,2014-12-12T17:06:54Z,2015-01-06T00:18:10Z,"Bug, Contrib, Needs investigation",,
1232,[Doc] Added more doc about context managers and import,2014-12-11T14:47:00Z,2014-12-12T01:03:28Z,,,
1231,No way of forcing a reconnection to the host,2014-12-09T07:38:17Z,2014-12-10T19:51:00Z,,,
1230,"[Crontab Error ]File ""/usr/lib/python2.7/getpass.py"", line 135, in _raw_input     raise EOFError",2014-12-09T02:16:49Z,2014-12-09T04:01:51Z,,,
1229,Docs: add ref to env.host and env.roledefs,2014-12-08T19:49:07Z,2014-12-19T18:45:29Z,"Needs changelog/docs, Ready to merge/rebase, Support",,
1228,Fix underlying exception reporting for CommandTimeout exceptions,2014-12-08T10:34:17Z,2014-12-19T22:04:36Z,"Bug, Core, Needs changelog/docs",,
1227,fabric.contrib.files.upload_template backup fails if env.shell does not support brace expansion (eg. /bin/sh) - Patch included,2014-12-07T23:53:05Z,,"Bug, Contrib, Needs changelog/docs",,
1226,'Permission denied' on get with use_sudo=True,2014-12-03T11:46:59Z,2014-12-17T21:13:06Z,"Bug, put()/get()",,
1225,%CD% on Windows 7 x64 sets incorrectly,2014-11-26T14:45:56Z,,"Needs investigation, Nonstandard platforms",IOError,IOError: [Errno 2] No such file or directory: './/1.txt'
1224,Fabric 2.0 Development Branch?,2014-11-19T22:35:32Z,2014-12-11T19:28:26Z,,,
1223,[Question] How to provide pass phrase if ssh key is created with a pass phrase,2014-11-18T05:18:07Z,2014-11-19T00:39:31Z,,,
1222,Bad quoting on `run`,2014-11-11T14:49:25Z,2015-12-07T02:51:54Z,,,
1221,Update execution.rst,2014-11-11T02:49:17Z,2014-11-11T02:50:45Z,,,
1220,Can't start python rq processes with Fabric,2014-11-10T22:48:10Z,2014-11-12T19:24:34Z,,,
1219,dotted/hidden fabfiles cannot be loaded with --fabfile=.fabfile.py,2014-11-10T08:12:32Z,2014-11-12T23:01:38Z,"Core, Needs investigation",,
1218,Add local_tunnel context manager to forward local port to the remote server ,2014-11-04T17:37:18Z,,,select.error,"select.error: (9, 'Bad file descriptor')"
1217,Fix issue #1032 that hosts and roles decorators violate fab -d task,2014-11-01T04:43:03Z,2016-07-19T23:14:36Z,,,
1216,Revert select changes,2014-10-29T09:44:44Z,,,,
1215,"Modify Task class constructor to also take ""parallel"" and ""serial"" argument",2014-10-28T10:54:26Z,,"Feature, Tasks",,
1214,Fix stream encoding none,2014-10-25T19:41:55Z,2014-11-06T18:44:57Z,,,
1213,Include error message in task abort exception,2014-10-22T11:15:13Z,2014-12-19T22:04:36Z,"Needs changelog/docs, Support",,
1212,Cannot ssh with fabric/paramiko after libgnutls-openssl update,2014-10-22T08:20:26Z,2014-11-06T18:40:55Z,,,
1211,"Using with(host_string=""foo"") doesn't clean up paramiko keepalive celery task",2014-10-21T20:18:07Z,2014-11-06T18:36:35Z,,,
1210,Incorrect owner given to target of upload_template when use_sudo=True,2014-10-19T18:25:14Z,,"Bug, Needs investigation, put()/get()",,
1209,"Error in context_manager with python3.4 : def accept(channel, (src_addr, src_port), (dest_addr, dest_port)):",2014-10-13T14:55:57Z,2014-11-06T18:22:07Z,,,
1208,Case sensitivity of env.host and friends (env.host_string),2014-10-08T16:57:33Z,,"Core, Feature, Needs patch, Network",,
1207,"Imports, ImportError and sys.path",2014-10-08T13:04:39Z,2015-05-11T22:29:27Z,Core,ImportError,ImportError: No module named project.idea
1206,Shell escape now supports numbers,2014-10-07T11:33:32Z,2015-02-11T22:27:50Z,,,
1205,sudo commands (e.g. /etc/init.d/networking restart) can hang if TCP session resets (due to duplicate IP address),2014-10-04T18:19:48Z,,"Bug, Needs investigation, Network",,
1204,shell_env doesn't support numbers for environment variable values,2014-10-03T03:10:01Z,2014-10-08T23:40:05Z,"Bug, Needs patch",AttributeError,AttributeError: 'int' object has no attribute 'replace'
1203,should allow case insensitive match in fabric.contrib.files.contains(),2014-10-02T15:29:49Z,2015-01-05T21:08:52Z,"Contrib, Feature",,
1202,Unable to use fabric after enabling Multi factor auth SSH,2014-10-02T08:12:42Z,2015-11-04T20:53:17Z,"Feature, Network",,
1201,get()'s always-glob behavior stinks for unreadable directories,2014-10-02T02:13:10Z,2014-12-19T23:16:44Z,"Bug, put()/get()",,
1200,Separate traceback display from debug output level,2014-09-27T03:05:34Z,,"Core, Feature, UI",,
1199,lcd not working on Windows (when pointing to different volume),2014-09-23T17:47:35Z,2015-12-09T00:34:50Z,,,
1198,"Allow fabric.operations.get(""<url>"", overwrite=False)",2014-09-23T10:51:05Z,2014-11-19T00:36:33Z,"Feature, put()/get()",,
1197,ssh agent hangs on mac in fabric 1.10,2014-09-22T18:16:14Z,2014-09-22T19:13:02Z,,,
1196,Agent forwarding hangs with latest paramiko (1.15.0),2014-09-22T13:51:07Z,2014-09-22T15:39:55Z,,,
1195,Added an option to disable buffering stdout/stderr to memory in run(),2014-09-21T13:03:42Z,2016-04-08T23:49:25Z,"Core, Feature",,
1194,SSH Port is not set back to default (22)  when using execute(),2014-09-21T11:48:26Z,,Bug,,
1193,latest release's testsuite erros; tests/mock_streams.py,2014-09-18T08:17:03Z,2014-10-08T08:51:29Z,,AttributeError,AttributeError: aborts
1192,Fix Issue 1191,2014-09-16T20:38:02Z,2014-09-17T21:57:01Z,,,
1191,utils._encode does not check that encoding is non-null,2014-09-11T14:08:10Z,2014-09-17T21:56:20Z,,,
1190,add retry if auth error in parallel mode,2014-09-09T07:47:45Z,2014-09-17T21:55:11Z,"Bug, Needs changelog/docs",,
1189,Support pypy,2014-09-06T14:14:54Z,,Support,TypeError,TypeError: __init__() got multiple values for keyword argument 'func'
1188,Close fds before the child process is executed,2014-09-02T09:31:09Z,2014-09-04T00:55:22Z,"Bug, Core, Needs changelog/docs",,
1187,Escape also parentheses for second argument (before) in contrib.files.sed,2014-08-28T13:06:40Z,,"Contrib, Feature",,
1186,Check isatty existence on sys.stdout,2014-08-28T05:51:56Z,2014-12-19T22:04:36Z,"Bug, Needs changelog/docs, Needs investigation",,
1185,Please don't rewrite fabric for version 2.0/python 3,2014-08-27T00:35:39Z,2014-08-27T00:57:40Z,,,
1184,New fabric/utils.py _encode does not works,2014-08-25T11:34:37Z,2014-08-26T00:36:36Z,,TypeError,"TypeError: encode() argument 1 must be string, not None"
1183,FIxing decorated tasks help,2014-08-20T08:44:55Z,,"Bug, Needs investigation, Tasks",,
1182,put does not properly move file to new directory with use_sudo depending on permissions,2014-08-20T01:45:36Z,2014-08-26T00:32:06Z,,,
1181,"Use Proper Exceptions, not sys.exit()",2014-08-19T13:38:36Z,2014-08-26T00:35:47Z,,,
1180,fix an error if a stream encoding type is None,2014-08-18T19:43:57Z,2014-12-19T18:40:54Z,"Bug, Core, Ready to merge/rebase",,
1179,install failure on Mac Mavericks 10.9.4,2014-08-17T12:14:31Z,2014-08-19T17:32:31Z,,pkg_resources.DistributionNotFound,pkg_resources.DistributionNotFound: paramiko>=1.10
1178,Contrib method to set console title,2014-08-15T15:34:44Z,,"Feature, Invoke, UI",,
1177,Add a flag to fab command to show task execution plan instead of running them,2014-08-13T11:55:14Z,2014-08-26T00:18:57Z,,,
1176,Add option to prompt hosts before executing task,2014-08-13T10:06:12Z,2014-08-26T00:17:24Z,Feature,,
1175,raise exception instead of abort when password is not given in parallel,2014-08-13T07:34:43Z,,,,
1174,env.abort_exception handling KeyboardInterrupt exceptions,2014-08-11T17:37:58Z,,"Feature, Needs investigation",,
1173,Fabric asks for password even with private key correctly configured,2014-08-04T17:04:33Z,2014-08-05T23:23:18Z,,,
1172,Can't exec binary file,2014-08-04T09:11:01Z,2014-08-05T23:25:00Z,,,
1171,Spurious 'DistributionNotFound' errors on OS X,2014-08-01T18:24:28Z,2014-08-01T23:00:25Z,Support,,
1170,Show fabfile line error,2014-07-31T16:11:41Z,,"Core, Feature, Needs changelog/docs",,
1169,Namespace aliasing of imported modules ,2014-07-31T08:44:50Z,2014-08-05T23:08:07Z,,,
1168,allow env.shell to be a python-format-string,2014-07-28T09:54:20Z,,"Core, Feature, Needs changelog/docs",,
1167,Add Jinja2 to tests_require,2014-07-28T08:23:41Z,2014-08-05T20:22:30Z,,ImportError,ImportError: No module named jinja2
1166,"bug: local(""echo -e ..."") prints with ""-e""",2014-07-24T11:01:38Z,2014-08-05T19:52:55Z,,,
1165,break the loop when the host is gateway itself,2014-07-23T12:09:17Z,2014-08-07T00:04:01Z,"Bug, Needs changelog/docs, Network",,
1164,Fabric output stream write race condition,2014-07-23T05:24:12Z,2015-12-07T06:58:46Z,"Bug, Core",IOError,IOError: [Errno 35] Resource temporarily unavailable
1163,"fabric.context_managers.hide 'status' does not hide ""Done.""",2014-07-22T05:40:20Z,2014-08-05T00:43:47Z,,,
1162,Hanging fabric,2014-07-18T19:01:09Z,2014-08-05T18:50:45Z,,,
1161,Added use_sudo as a kwarg to the reboot function.,2014-07-17T03:50:05Z,2016-04-08T22:40:51Z,"Feature, Needs changelog/docs",,
1160,Fabric runs tasks multiple times,2014-07-15T17:30:33Z,2014-07-30T12:40:58Z,,,
1159,env.passwords ignored in 1.9.0,2014-07-10T13:04:12Z,2014-08-04T22:19:48Z,,,
1158,Background processes with nohup needs sleep to work,2014-07-09T16:29:28Z,2014-08-05T00:03:36Z,,,
1157,Fabric 1.8.4 and 1.9.0 don't work on OS X 10.9,2014-07-07T19:48:39Z,2014-07-17T19:34:13Z,,pkg_resources.DistributionNotFound,pkg_resources.DistributionNotFound: paramiko>=1.10
1156,Kerberos Support,2014-07-07T16:02:20Z,2014-08-05T00:02:27Z,,,
1155,upload_template fails with use_sudo=True,2014-07-04T14:11:41Z,2015-12-07T06:57:59Z,"Bug, Contrib",,
1154,append in sudo mode on a Hardened os,2014-07-04T12:15:33Z,2014-08-05T00:00:31Z,,,
1153,Add version added for env.effective_roles variable.,2014-07-03T15:02:43Z,2014-08-04T23:56:16Z,,,
1152,Run arbitrary shell commands with sudo w/o having to enter password for each host.,2014-07-03T14:11:53Z,2014-08-04T23:37:29Z,,,
1151,Strange behavior when importing tasks from multiple modules ,2014-06-27T15:56:11Z,2014-08-04T23:31:00Z,,,
1150,Don't pin Jinja2 in Travis CI.,2014-06-25T08:22:29Z,2014-08-04T23:22:39Z,,,
1149,Run Travis CI on Python 3.3 and 3.4.,2014-06-25T08:18:31Z,2014-08-04T23:30:24Z,,,
1148,Provide correct path to the installing.rst documentation,2014-06-24T14:33:16Z,2014-08-04T23:16:23Z,,,
1147,Fix `isdir` checking inside of SFTP class,2014-06-24T11:38:00Z,2014-08-07T00:04:01Z,"Bug, Needs changelog/docs, put()/get()",,
1146,Fixed a bug where when mirror_local_mode lcd was not obeyed. Added tests...,2014-06-18T19:54:32Z,2014-08-06T23:48:24Z,"Bug, Ready to merge/rebase",,
1145,Allow to execute fabric as 'python -m fabric',2014-06-16T09:20:35Z,,Support,,
1144,improved confirm,2014-06-11T12:20:39Z,,"Contrib, Feature",,
1143,Fix the UnicodeEncodeError when using non-ascii characters in abort() an...,2014-06-10T15:16:12Z,2014-06-10T15:18:07Z,,,
1142,Allow for pre-connection hooks,2014-06-08T21:49:40Z,,"Core, Feature, Invoke",,
1141,KeyError: 'User' while executing 'vagrant ssh-config',2014-06-04T13:09:14Z,2014-06-23T09:43:40Z,,KeyError,KeyError: 'User'
1140,Master override output,2014-06-01T14:45:03Z,2014-08-04T22:49:54Z,,,
1139,"vim swapfile sneaked into releasa archive (pypi, 1.8.3)",2014-05-23T19:19:16Z,2014-08-04T22:51:27Z,,,
1138,change default output,2014-05-23T06:23:00Z,2014-08-04T22:48:44Z,,,
1137,Reflect the fact that paramiko is py3 compatible,2014-05-22T23:25:17Z,2014-08-04T23:21:08Z,,,
1136,Make sure the readme file is closed in setup.py,2014-05-21T22:04:12Z,2014-08-05T23:40:26Z,Ready to merge/rebase,,
1135,Setting Shell_Env before running prefix,2014-05-21T15:37:11Z,2015-01-05T21:06:45Z,"Bug, Core",,
1134,Skip bad hosts when the tasks are executed in parallel,2014-05-20T12:11:39Z,2014-08-06T22:25:31Z,"Bug, Core, Network, Ready to merge/rebase",,
1133,Only issue warnings on network errors if warn_only is set,2014-05-16T09:49:57Z,,"Core, Feature, Needs changelog/docs, Network",,
1132,Switch User before authenticating SSH,2014-05-15T18:06:36Z,2014-05-21T15:35:16Z,,,
1131,"put(…, use_sudo=True) uses temp filename in destination",2014-05-15T17:36:36Z,2014-08-05T23:41:47Z,"Bug, Contrib",,
1130,env.passwords doesn't work,2014-05-13T02:54:42Z,2014-08-06T21:46:59Z,"Bug, Core, Wart",,
1129,local command runs n times if n hosts in env.hosts,2014-05-12T13:21:24Z,2014-08-04T22:16:51Z,,,
1128,More user friendly configuration load priority,2014-05-06T09:36:55Z,2014-08-04T22:11:15Z,,,
1127,fix roadmap url.,2014-05-01T23:05:09Z,2014-08-04T21:28:07Z,,,
1126,links to roadmap are broken,2014-05-01T19:10:21Z,2014-08-04T21:23:17Z,,,
1125,Stop trying to use mirrors. They don't do anything.,2014-04-30T08:02:51Z,2014-08-04T23:22:06Z,,,
1124,Fix many syntax errors on Python3.,2014-04-30T08:01:11Z,2015-01-28T21:09:42Z,,,
1123,skip_bad_hosts options seems not working in parallel mode,2014-04-28T12:56:24Z,2014-08-04T21:53:17Z,,NetworkError,NetworkError: Timed out trying to connect to some host
1122,Ability to name fabfile.py => Fabfile,2014-04-24T14:56:00Z,,"Core, Feature, Tasks, UI",,
1121,Added `use_sudo` and `temp_dir` params to `operations.get()`. Fixes #700,2014-04-20T21:27:24Z,2014-09-04T00:44:13Z,"Core, Feature, Ready to merge/rebase",,
1120,Call for replacement of fudge with mock,2014-04-20T21:21:19Z,2014-08-04T21:05:11Z,,,
1119,Use cryptography.io if available,2014-04-18T16:54:03Z,2014-08-04T22:08:26Z,,,
1118,Add reference to fabfile_locations,2014-04-18T06:13:25Z,,"Ready to merge/rebase, Support",,
1117,"Treat paths that begin with tilde ""~"" as absolute paths",2014-04-16T15:25:29Z,2014-04-16T15:42:10Z,,,
1116,Fix to respect 'template_dir' for non Jinja2 templates (#852),2014-04-15T20:33:55Z,2014-08-06T20:23:26Z,"Bug, Contrib, Ready to merge/rebase",,
1115,Moved job_queue demo to it's own file,2014-04-15T17:46:22Z,,"Ready to merge/rebase, Support",,
1114,Update docs - env.all_hosts default value,2014-04-15T00:09:10Z,2014-04-15T14:36:45Z,,,
1113,Add command and real_command attributes to local return value,2014-04-15T00:03:34Z,2014-04-15T17:10:13Z,,,
1112,"Fixes #938, effective roles env var",2014-04-14T23:34:36Z,2014-04-15T14:36:01Z,,,
1111,Some cleanup of the #1101,2014-04-14T21:42:06Z,2014-04-14T22:26:19Z,,,
1110,Fix bug in env.use_shell docs,2014-04-14T21:13:17Z,2014-04-14T21:14:43Z,,,
1109,Fixed the url of the contributing guide,2014-04-14T21:13:11Z,2014-04-14T21:44:23Z,,,
1108,Add unique identifier output.  This is necessary when a multithreaded program works with 1 srv.,2014-04-10T18:32:31Z,2014-08-04T20:48:43Z,,,
1107,fabric hangs when we run it on Jenkins slave,2014-04-01T11:11:08Z,2014-04-14T21:02:40Z,,,
1106,replace non-existing log_action() with print(),2014-03-28T15:07:30Z,2014-04-14T21:13:20Z,,,
1105,Accept Paramiko >=1.13 with Python >=2.6,2014-03-25T13:05:47Z,2014-03-31T22:42:22Z,,,
1104,env.shell cannot be set to False,2014-03-21T14:00:08Z,2014-04-14T19:53:30Z,,,
1103,Do correct escaping within sed,2014-03-20T15:01:24Z,2017-04-21T00:53:41Z,,,
1102,prompt_for_password makes fabric stall,2014-03-19T10:12:04Z,2015-01-05T21:11:52Z,"Bug, UI",,
1101,Set the reboot command,2014-03-19T10:03:47Z,2014-04-14T22:26:31Z,,,
1100,Fixed the index out of range with empty file names.,2014-03-17T01:12:37Z,2016-06-01T00:05:49Z,,,
1099,- Added space char for better copy+paste ,2014-03-14T14:42:11Z,,"Feature, Needs changelog/docs, UI",,
1098,Add support for dict style roledefs,2014-03-13T13:38:43Z,2014-09-03T22:18:09Z,"Core, Feature, Ready to merge/rebase",,
1097,Add support for dict style roledefs,2014-03-13T12:45:20Z,2014-08-04T18:23:10Z,,,
1096,fix UnicodeEncodeError when fabric.api.abort/warn/puts,2014-03-12T15:37:42Z,2014-08-06T20:23:25Z,"Bug, Needs changelog/docs",,
1095,Printing directly to the console should be avoided,2014-03-12T07:33:05Z,2014-08-04T18:12:08Z,,,
1094,Fabric run failure,2014-03-11T14:11:22Z,2014-08-04T18:21:18Z,,,
1093,Add support for Python 3+,2014-03-09T11:05:56Z,2014-03-21T19:17:25Z,,ImportError,ImportError: cannot import name isMappingType
1092,Add support for json/yaml config file alongside with fabfile,2014-03-07T09:08:03Z,,"Core, Feature",,
1091,Add support for json/yaml config file alongside with fabfile,2014-03-07T08:58:51Z,2014-09-09T16:34:09Z,"Core, Feature",,
1090,Add option to skip unknown tasks,2014-03-06T16:55:52Z,2014-09-03T21:04:00Z,"Core, Feature, Ready to merge/rebase",,
1089,Add option to skip unknown tasks,2014-03-06T16:28:38Z,2014-08-04T22:12:33Z,,,
1088,Add support for multiple env states,2014-03-06T16:18:51Z,,"Core, Feature",,
1087,Add support for multiple env states,2014-03-06T13:44:10Z,2014-08-04T18:42:05Z,,,
1086,Removed duplicate/typo changelog entry for out-of-order 1.7.2,2014-03-05T04:30:59Z,2014-10-09T06:40:20Z,,,
1085,Task subclassing - docs example incorrect,2014-03-03T14:23:27Z,2015-12-07T02:40:45Z,,TypeError,TypeError: actual_task1() takes no arguments (1 given)
1084,Added rsync's native transport support to rsync_project,2014-03-02T19:36:41Z,,,,
1083,shell_env on Windows 7 x64 sets envvar incorrectly,2014-03-01T03:57:18Z,,"Bug, Needs investigation, Needs patch, Nonstandard platforms",,
1082,Allow pty passthrough kwarg in upload_template,2014-03-01T02:15:24Z,2014-03-01T02:19:46Z,Contrib,,
1081,Add simulate initial login flag to sudo(),2014-02-27T22:56:41Z,,"Core, Feature, Ready to merge/rebase",,
1080,High CPU usage when using ProxyCommand,2014-02-27T07:48:55Z,2014-11-06T18:30:19Z,,,
1079,"Warn on invalid argument ordering, or empty positional argument",2014-02-25T18:49:52Z,2015-12-07T02:30:37Z,,SyntaxError,SyntaxError: non-keyword arg after keyword arg
1078,Added 'given_command' to local() 'out',2014-02-25T14:57:25Z,2014-04-15T17:10:13Z,,,
1077,Delay between starting parallel processes,2014-02-25T14:06:34Z,,"Core, Feature, Network",,
1076,Delay between starting parallel processes,2014-02-25T14:01:59Z,2015-12-07T02:29:23Z,,,
1075,"Parallel per hosts, serial per single host",2014-02-24T06:59:41Z,2015-12-06T22:29:51Z,,,
1074,fabric/io.py:input_loop busy waiting eats CPU,2014-02-24T03:21:33Z,2015-12-07T02:28:05Z,,,
1073,Allow disabling shell escaping in the prefix command,2014-02-21T21:28:25Z,2014-02-21T21:36:05Z,,,
1072,List env attributes alphabetically in docs,2014-02-21T18:29:05Z,2016-05-09T13:45:09Z,,,
1071,Added rsync's native transport support to rsync_project,2014-02-13T09:46:59Z,2014-02-24T08:20:20Z,,,
1070,'paramiko.SSHException: SSH session not active' when connecting to the gateway host,2014-02-12T18:59:27Z,2014-09-03T18:42:31Z,"Bug, Network",paramiko.SSHException,paramiko.SSHException: SSH session not active
1069,Fab doesn't work when reject_unknown_hosts is True,2014-02-12T16:59:47Z,,"Bug, Needs investigation",,
1068,`@parallel' decorator causes TypeError if it's not placed as the last decorator of a task,2014-02-12T12:11:06Z,,"Bug, Decorators, Needs investigation",TypeError,TypeError: real_decorator() takes exactly 1 argument (0 given)
1067,"Allow task argument with name ""task""",2014-02-12T10:18:02Z,,,,
1066,"Support unbuffered, unmangled access to remote stdout/stderror from `run()`",2014-02-11T04:47:03Z,2017-04-25T17:08:18Z,"Core, Feature, UI",,
1065,"tiny change, fix incorrect reference to SSH config variable ""ClientAlive...",2014-02-10T12:46:20Z,2017-04-24T21:29:10Z,"Bug, Docs, Low-hanging fruit, Support",,
1064,Make @parallel and sudo() compatible,2014-02-06T01:53:55Z,2014-08-26T00:30:08Z,,,
1063,Documentation tip,2014-02-05T17:52:04Z,2015-12-07T02:28:48Z,,,
1062,Missing 1.8.1 git repository tag,2014-02-01T09:04:04Z,2014-02-16T11:56:19Z,,,
1061,can't build html docs,2014-01-30T11:11:18Z,2014-02-03T19:09:08Z,,,
