file,method,startlineno,endlineno,issue_commit,issue_author,issue_date,issue_title,issue_faultID,changed_commits,practice_lineno,practice_kind,practice_info
test\test_ui.py,test_print_with_invalid_locale,555,573,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",569,argument," Argument 1 to ""__delitem__"" of ""MutableMapping"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,test_print_with_invalid_locale,555,573,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",573,argument," Argument 1 to ""__delitem__"" of ""MutableMapping"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,setUp,598,628,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",603,argument," Argument 1 to ""__delitem__"" of ""MutableMapping"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,test_cli_config_option,711,717,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",714,argument," Argument 1 to ""write"" of ""IO"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,test_cli_config_file_overwrites_user_defaults,719,728,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",721,argument," Argument 1 to ""write"" of ""IO"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,test_cli_config_file_overwrites_user_defaults,719,728,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",725,argument," Argument 1 to ""write"" of ""IO"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,test_cli_config_file_overwrites_beetsdir_defaults,730,741,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",734,argument," Argument 1 to ""write"" of ""IO"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,test_cli_config_file_overwrites_beetsdir_defaults,730,741,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",738,argument," Argument 1 to ""write"" of ""IO"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,test_cli_config_paths_resolve_relative_to_user_dir,775,785,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",778,argument," Argument 1 to ""write"" of ""IO"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,test_cli_config_paths_resolve_relative_to_user_dir,775,785,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",779,argument," Argument 1 to ""write"" of ""IO"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,test_cli_config_paths_resolve_relative_to_beetsdir,787,799,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",792,argument," Argument 1 to ""write"" of ""IO"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,test_cli_config_paths_resolve_relative_to_beetsdir,787,799,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",793,argument," Argument 1 to ""write"" of ""IO"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,test_cli_config_file_loads_plugin_commands,807,816,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",812,argument," Argument 1 to ""write"" of ""IO"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,test_cli_config_file_loads_plugin_commands,807,816,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",813,argument," Argument 1 to ""write"" of ""IO"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,test_beetsdir_config,818,826,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",823,argument," Argument 1 to ""write"" of ""IO"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,test_beetsdir_points_to_file_error,828,832,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",831,assignment," Incompatible types in assignment (expression has type ""unicode"", target has type ""str"")"
test\test_ui.py,test_beetsdir_config_does_not_load_default_user_config,834,841,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",838,argument," Argument 1 to ""write"" of ""IO"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,test_beetsdir_config_paths_resolve_relative_to_beetsdir,852,864,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",857,argument," Argument 1 to ""write"" of ""IO"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,test_beetsdir_config_paths_resolve_relative_to_beetsdir,852,864,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",858,argument," Argument 1 to ""write"" of ""IO"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,test_completion,1046,1084,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",1079,assignment," Incompatible types in assignment (expression has type ""BinaryIO"", variable has type ""unicode"")"
beets\library.py,set_art,1061,1090,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",1088,reference,artpath,"str,tuple"
beets\library.py,move_art,956,983,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",978,reference,artpath,"str,tuple"
beets\library.py,__init__,55,78,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",69,reference,case_sensitive,"None,bool,int"
beets\library.py,__init__,55,78,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",72,reference,case_sensitive,"None,bool,int"
beets\library.py,move_file,650,673,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",658,reference,dest,"None,str,tuple"
beets\library.py,move_file,650,673,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",660,reference,dest,"None,str,tuple"
beets\library.py,move_file,650,673,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",662,reference,dest,"None,str,tuple"
beets\library.py,move_file,650,673,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",664,reference,dest,"None,str,tuple"
beets\library.py,move_file,650,673,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",667,reference,dest,"None,str,tuple"
beets\library.py,move_file,650,673,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",668,reference,dest,"None,str,tuple"
beets\library.py,move_file,650,673,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",670,reference,dest,"None,str,tuple"
beets\library.py,move_file,650,673,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",673,reference,dest,"None,str,tuple"
beets\library.py,set_art,1061,1090,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",1085,reference,artdest,"str,tuple"
beets\library.py,set_art,1061,1090,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",1087,reference,artdest,"str,tuple"
beets\library.py,set_art,1061,1090,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",1088,reference,artdest,"str,tuple"
beets\library.py,tmpl_aunique,1392,1455,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",1424,reference,key,"str,list"
beets\library.py,tmpl_aunique,1392,1455,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",1425,reference,key,"str,list"
beets\library.py,tmpl_aunique,1392,1455,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",1437,reference,disambiguator,"str,list"
beets\library.py,tmpl_aunique,1392,1455,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",1452,reference,disambiguator,"str,list"
beets\library.py,move_art,956,983,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",971,reference,new_art,"str,tuple"
beets\library.py,move_art,956,983,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",973,reference,new_art,"str,tuple"
beets\library.py,move_art,956,983,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",975,reference,new_art,"str,tuple"
beets\library.py,move_art,956,983,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",977,reference,new_art,"str,tuple"
beets\library.py,move_art,956,983,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",978,reference,new_art,"str,tuple"
beets\library.py,set_art,1061,1090,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",1069,reference,artpath,"str,tuple,?"
beets\library.py,set_art,1061,1090,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",1077,reference,artpath,"str,tuple,?"
beets\mediafile.py,_get_date_tuple,1181,1211,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",1198,reference,items,"list,list,list,int"
beets\mediafile.py,_get_date_tuple,1181,1211,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",1201,reference,items,"list,list,list,int"
beets\mediafile.py,_get_date_tuple,1181,1211,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",1202,reference,items,"list,list,list,int"
beets\mediafile.py,_get_date_tuple,1181,1211,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",1206,reference,items,"list,list,list,int"
beets\mediafile.py,__set__,1087,1091,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",1091,reference,value,"float,str,bool,int,?"
beets\mediafile.py,set,613,618,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",617,reference,items,"list,list,int"
beets\mediafile.py,set,613,618,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",618,reference,items,"list,list,int"
beets\mediafile.py,store,457,460,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",460,reference,value,"list,list,int"
beets\mediafile.py,set,810,817,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",812,reference,items,"list,list,int"
beets\mediafile.py,set,810,817,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",813,reference,items,"list,list,int"
beets\mediafile.py,set,810,817,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",814,reference,items,"list,list,int"
beets\mediafile.py,set,810,817,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",815,reference,items,"list,list,int"
beets\mediafile.py,set,810,817,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",816,reference,items,"list,list,int"
beets\mediafile.py,set,810,817,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",817,reference,items,"list,list,int"
beets\plugins.py,__init__,73,89,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",76,reference,name,"str,list,DummyPlugin"
beets\plugins.py,load_plugins,244,272,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",255,reference,modname,"str,tuple"
beets\plugins.py,__init__,73,89,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",77,reference,name,"str,list,DummyPlugin"
beets\plugins.py,__init__,73,89,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",86,reference,name,"str,list,DummyPlugin"
beets\plugins.py,__init__,53,54,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",54,reference,name,"str,list,DummyPlugin"
beets\plugins.py,candidates,352,358,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",357,reference,va_likely,"bool,int"
beets\autotag\hooks.py,string_dist,218,273,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",242,reference,str1,"str,tuple"
beets\autotag\hooks.py,string_dist,218,273,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",243,reference,str2,"str,tuple"
beets\autotag\hooks.py,album_candidates,556,586,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",573,reference,va_likely,"bool,int"
beets\autotag\hooks.py,album_candidates,556,586,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",580,reference,va_likely,"bool,int"
beets\autotag\match.py,tag_album,372,443,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",430,reference,va_likely,"bool,int"
beets\autotag\match.py,tag_album,372,443,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",434,reference,va_likely,"bool,int"
beets\autotag\mb.py,album_info,205,314,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",266,reference,releasegroup_id,"str,list"
beets\autotag\mb.py,_flatten_artist_credit,103,145,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",111,reference,credit,"str,list,list,dict"
beets\autotag\mb.py,album_url,65,66,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",66,reference,albumid,"str,list,list,dict"
beets\autotag\mb.py,album_info,205,314,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",281,reference,reltype,"str,list"
beets\autotag\mb.py,album_info,205,314,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",282,reference,reltype,"str,list"
beets\autotag\mb.py,album_info,205,314,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",296,reference,label_info,"str,dict"
beets\autotag\mb.py,album_info,205,314,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",297,reference,label_info,"str,dict"
beets\autotag\mb.py,album_info,205,314,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",300,reference,label_info,"str,dict"
beets\autotag\mb.py,album_info,205,314,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",305,reference,rep,"str,list,list,dict"
beets\autotag\mb.py,album_info,205,314,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",306,reference,rep,"str,list,list,dict"
beets\autotag\mb.py,album_info,205,314,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",311,reference,first_medium,"str,dict"
beets\dbcore\query.py,_convert,271,286,,,,,,"1305c9407f7ad7beaf6d72a46756cf556ea838ec, 15a5512ea54a5e4e1a4096869f3d4ad2e4f7555c, 9bba782e9ceb30e844b42f75698468487cbcb643, 8746869f7c8198b01e9306150abc1fcd47ed1892",278,reference,s,"str,list"
